pricing_sk,product_id,seller_id,category,list_price,discount_pct,final_price,currency,effective_from,effective_to,is_current,change_reason
PR0015511,P104456,S1213,Electronics,101.14,0.0,101.14,USD,2024-03-08,2024-05-09,False,promotion
PR0015512,P104456,S1213,Electronics,91.71,0.0,91.71,USD,2024-05-10,2024-06-18,False,promotion
PR0015513,P104456,S1213,Electronics,97.16,0.28,69.96,USD,2024-06-19,,True,promotion
PR0015514,P104457,S1286,Toys,31.61,0.0,31.61,USD,2024-01-30,2024-05-13,False,inventory_clearance
PR0015515,P104457,S1286,Toys,30.09,0.0,30.09,USD,2024-05-14,2024-07-01,False,regular_update
PR0015516,P104457,S1286,Toys,26.82,0.0,26.82,USD,2024-07-02,,True,seasonal_sale
PR0015517,P104458,S1576,Beauty,18.65,0.0,18.65,USD,2024-02-12,2024-04-28,False,regular_update
PR0015518,P104458,S1576,Beauty,20.24,0.0,20.24,USD,2024-04-29,2024-08-01,False,regular_update
PR0015519,P104458,S1576,Beauty,19.22,0.0,19.22,USD,2024-08-02,,True,inventory_clearance
PR0015520,P104459,S1005,Grocery,14.86,0.0,14.86,USD,2024-01-22,2024-04-17,False,promotion
PR0015521,P104459,S1005,Grocery,12.42,0.21,9.81,USD,2024-04-18,2024-07-20,False,promotion
PR0015522,P104459,S1005,Grocery,13.34,0.0,13.34,USD,2024-07-21,2024-09-07,False,inventory_clearance
PR0015523,P104459,S1005,Grocery,12.05,0.08,11.09,USD,2024-09-08,2024-11-24,False,regular_update
PR0015524,P104459,S1005,Grocery,12.13,0.08,11.16,USD,2024-11-25,,True,inventory_clearance
PR0015525,P104460,S1407,Beauty,39.31,0.34,25.94,USD,2024-02-27,2024-05-19,False,competitor_price_match
PR0015526,P104460,S1407,Beauty,45.62,0.0,45.62,USD,2024-05-20,2024-07-29,False,regular_update
PR0015527,P104460,S1407,Beauty,50.68,0.0,50.68,USD,2024-07-30,2024-11-11,False,promotion
PR0015528,P104460,S1407,Beauty,58.83,0.29,41.77,USD,2024-11-12,2025-01-13,False,promotion
PR0015529,P104460,S1407,Beauty,50.7,0.0,50.7,USD,2025-01-14,,True,competitor_price_match
PR0015530,P104461,S1630,Sports,18.46,0.0,18.46,USD,2024-02-18,2024-04-19,False,inventory_clearance
PR0015531,P104461,S1630,Sports,18.88,0.0,18.88,USD,2024-04-20,2024-06-02,False,seasonal_sale
PR0015532,P104461,S1630,Sports,19.76,0.0,19.76,USD,2024-06-03,,True,seasonal_sale
PR0015533,P104462,S1224,Books,84.45,0.0,84.45,USD,2024-02-12,2024-03-27,False,competitor_price_match
PR0015534,P104462,S1224,Books,70.6,0.0,70.6,USD,2024-03-28,2024-07-22,False,inventory_clearance
PR0015535,P104462,S1224,Books,82.47,0.0,82.47,USD,2024-07-23,2024-10-26,False,promotion
PR0015536,P104462,S1224,Books,84.22,0.21,66.53,USD,2024-10-27,2025-01-05,False,promotion
PR0015537,P104462,S1224,Books,75.02,0.0,75.02,USD,2025-01-06,,True,seasonal_sale
PR0015538,P104463,S1161,Beauty,4.44,0.0,4.44,USD,2024-01-03,2024-02-14,False,seasonal_sale
PR0015539,P104463,S1161,Beauty,3.66,0.0,3.66,USD,2024-02-15,2024-04-23,False,inventory_clearance
PR0015540,P104463,S1161,Beauty,3.67,0.0,3.67,USD,2024-04-24,,True,promotion
PR0015541,P104464,S1586,Fashion,57.92,0.0,57.92,USD,2024-01-22,2024-03-24,False,competitor_price_match
PR0015542,P104464,S1586,Fashion,55.92,0.15,47.53,USD,2024-03-25,2024-05-10,False,inventory_clearance
PR0015543,P104464,S1586,Fashion,50.76,0.0,50.76,USD,2024-05-11,2024-07-28,False,inventory_clearance
PR0015544,P104464,S1586,Fashion,43.18,0.0,43.18,USD,2024-07-29,2024-10-13,False,competitor_price_match
PR0015545,P104464,S1586,Fashion,39.6,0.0,39.6,USD,2024-10-14,,True,competitor_price_match
PR0015546,P104465,S1048,Toys,19.46,0.0,19.46,USD,2024-01-31,2024-05-28,False,competitor_price_match
PR0015547,P104465,S1048,Toys,18.96,0.0,18.96,USD,2024-05-29,2024-09-12,False,inventory_clearance
PR0015548,P104465,S1048,Toys,20.14,0.12,17.72,USD,2024-09-13,2024-11-23,False,regular_update
PR0015549,P104465,S1048,Toys,20.78,0.0,20.78,USD,2024-11-24,,True,inventory_clearance
PR0015550,P104466,S1735,Toys,7.82,0.0,7.82,USD,2024-01-19,2024-02-24,False,seasonal_sale
PR0015551,P104466,S1735,Toys,6.78,0.0,6.78,USD,2024-02-25,2024-06-16,False,seasonal_sale
PR0015552,P104466,S1735,Toys,7.61,0.0,7.61,USD,2024-06-17,2024-08-19,False,inventory_clearance
PR0015553,P104466,S1735,Toys,7.47,0.0,7.47,USD,2024-08-20,2024-10-23,False,regular_update
PR0015554,P104466,S1735,Toys,7.08,0.0,7.08,USD,2024-10-24,,True,promotion
PR0015555,P104467,S1843,Grocery,24.88,0.0,24.88,USD,2024-01-06,2024-05-09,False,inventory_clearance
PR0015556,P104467,S1843,Grocery,23.73,0.06,22.31,USD,2024-05-10,,True,promotion
PR0015557,P104468,S1311,Grocery,30.56,0.0,30.56,USD,2024-02-05,2024-05-18,False,promotion
PR0015558,P104468,S1311,Grocery,27.09,0.0,27.09,USD,2024-05-19,2024-09-21,False,regular_update
PR0015559,P104468,S1311,Grocery,30.18,0.0,30.18,USD,2024-09-22,,True,regular_update
PR0015560,P104469,S1638,Beauty,10.05,0.0,10.05,USD,2024-01-12,2024-05-07,False,inventory_clearance
PR0015561,P104469,S1638,Beauty,10.41,0.1,9.37,USD,2024-05-08,2024-09-01,False,seasonal_sale
PR0015562,P104469,S1638,Beauty,12.2,0.1,10.98,USD,2024-09-02,,True,seasonal_sale
PR0015563,P104470,S1000,Books,16.9,0.0,16.9,USD,2024-02-13,2024-06-08,False,seasonal_sale
PR0015564,P104470,S1000,Books,14.6,0.0,14.6,USD,2024-06-09,2024-09-23,False,competitor_price_match
PR0015565,P104470,S1000,Books,13.97,0.0,13.97,USD,2024-09-24,2024-11-11,False,seasonal_sale
PR0015566,P104470,S1000,Books,15.34,0.25,11.5,USD,2024-11-12,,True,competitor_price_match
PR0015567,P104471,S1766,Toys,11.11,0.0,11.11,USD,2024-02-02,2024-05-22,False,inventory_clearance
PR0015568,P104471,S1766,Toys,10.83,0.0,10.83,USD,2024-05-23,2024-08-10,False,promotion
PR0015569,P104471,S1766,Toys,10.36,0.0,10.36,USD,2024-08-11,,True,promotion
PR0015570,P104472,S1045,Books,7.84,0.0,7.84,USD,2024-01-28,2024-05-27,False,competitor_price_match
PR0015571,P104472,S1045,Books,7.33,0.14,6.3,USD,2024-05-28,2024-09-05,False,seasonal_sale
PR0015572,P104472,S1045,Books,7.08,0.21,5.59,USD,2024-09-06,2024-12-16,False,seasonal_sale
PR0015573,P104472,S1045,Books,7.86,0.0,7.86,USD,2024-12-17,2025-04-23,False,promotion
PR0015574,P104472,S1045,Books,8.02,0.0,8.02,USD,2025-04-24,,True,inventory_clearance
PR0015575,P104473,S1609,Electronics,8.15,0.18,6.68,USD,2024-02-12,2024-05-24,False,inventory_clearance
PR0015576,P104473,S1609,Electronics,6.68,0.31,4.61,USD,2024-05-25,,True,promotion
PR0015577,P104474,S1795,Fashion,80.5,0.0,80.5,USD,2024-01-21,2024-03-22,False,inventory_clearance
PR0015578,P104474,S1795,Fashion,85.78,0.0,85.78,USD,2024-03-23,,True,promotion
PR0015579,P104475,S1265,Beauty,25.59,0.0,25.59,USD,2024-01-12,2024-04-04,False,promotion
PR0015580,P104475,S1265,Beauty,24.04,0.0,24.04,USD,2024-04-05,,True,seasonal_sale
PR0015581,P104476,S1160,Electronics,8.51,0.11,7.57,USD,2024-02-21,2024-03-30,False,regular_update
PR0015582,P104476,S1160,Electronics,7.34,0.0,7.34,USD,2024-03-31,2024-05-22,False,seasonal_sale
PR0015583,P104476,S1160,Electronics,6.09,0.12,5.36,USD,2024-05-23,,True,inventory_clearance
PR0015584,P104477,S1006,Beauty,28.23,0.0,28.23,USD,2024-02-03,2024-05-22,False,seasonal_sale
PR0015585,P104477,S1006,Beauty,25.3,0.0,25.3,USD,2024-05-23,2024-09-20,False,seasonal_sale
PR0015586,P104477,S1006,Beauty,25.69,0.0,25.69,USD,2024-09-21,2025-01-08,False,seasonal_sale
PR0015587,P104477,S1006,Beauty,22.7,0.18,18.61,USD,2025-01-09,,True,seasonal_sale
PR0015588,P104478,S1157,Beauty,77.91,0.0,77.91,USD,2024-01-21,2024-04-28,False,promotion
PR0015589,P104478,S1157,Beauty,64.49,0.24,49.01,USD,2024-04-29,2024-07-14,False,regular_update
PR0015590,P104478,S1157,Beauty,60.91,0.0,60.91,USD,2024-07-15,2024-10-26,False,inventory_clearance
PR0015591,P104478,S1157,Beauty,59.72,0.0,59.72,USD,2024-10-27,,True,competitor_price_match
PR0015592,P104479,S1633,Books,19.19,0.0,19.19,USD,2024-01-17,2024-04-08,False,promotion
PR0015593,P104479,S1633,Books,21.06,0.0,21.06,USD,2024-04-09,2024-07-16,False,inventory_clearance
PR0015594,P104479,S1633,Books,17.62,0.0,17.62,USD,2024-07-17,2024-10-08,False,inventory_clearance
PR0015595,P104479,S1633,Books,19.02,0.0,19.02,USD,2024-10-09,,True,competitor_price_match
PR0015596,P104480,S1699,Books,65.62,0.0,65.62,USD,2024-01-20,2024-04-29,False,regular_update
PR0015597,P104480,S1699,Books,59.21,0.0,59.21,USD,2024-04-30,2024-06-05,False,seasonal_sale
PR0015598,P104480,S1699,Books,55.55,0.23,42.77,USD,2024-06-06,2024-10-09,False,seasonal_sale
PR0015599,P104480,S1699,Books,60.81,0.0,60.81,USD,2024-10-10,2024-11-18,False,regular_update
PR0015600,P104480,S1699,Books,62.81,0.0,62.81,USD,2024-11-19,,True,promotion
PR0015601,P104481,S1832,Beauty,26.82,0.0,26.82,USD,2024-01-09,2024-02-27,False,promotion
PR0015602,P104481,S1832,Beauty,27.88,0.0,27.88,USD,2024-02-28,2024-04-17,False,seasonal_sale
PR0015603,P104481,S1832,Beauty,28.45,0.0,28.45,USD,2024-04-18,,True,inventory_clearance
PR0015604,P104482,S1773,Sports,27.73,0.0,27.73,USD,2024-01-16,2024-02-22,False,regular_update
PR0015605,P104482,S1773,Sports,32.69,0.0,32.69,USD,2024-02-23,2024-05-03,False,regular_update
PR0015606,P104482,S1773,Sports,32.81,0.0,32.81,USD,2024-05-04,2024-07-26,False,competitor_price_match
PR0015607,P104482,S1773,Sports,38.71,0.0,38.71,USD,2024-07-27,2024-10-27,False,seasonal_sale
PR0015608,P104482,S1773,Sports,38.23,0.0,38.23,USD,2024-10-28,,True,promotion
PR0015609,P104483,S1403,Beauty,15.4,0.0,15.4,USD,2024-01-23,2024-03-18,False,seasonal_sale
PR0015610,P104483,S1403,Beauty,18.04,0.0,18.04,USD,2024-03-19,2024-05-04,False,promotion
PR0015611,P104483,S1403,Beauty,20.28,0.0,20.28,USD,2024-05-05,2024-07-27,False,promotion
PR0015612,P104483,S1403,Beauty,22.11,0.0,22.11,USD,2024-07-28,,True,regular_update
PR0015613,P104484,S1027,Toys,27.94,0.07,25.98,USD,2024-01-15,2024-03-31,False,regular_update
PR0015614,P104484,S1027,Toys,30.54,0.08,28.1,USD,2024-04-01,2024-06-08,False,competitor_price_match
PR0015615,P104484,S1027,Toys,31.18,0.0,31.18,USD,2024-06-09,2024-09-10,False,competitor_price_match
PR0015616,P104484,S1027,Toys,32.98,0.05,31.33,USD,2024-09-11,2024-12-09,False,seasonal_sale
PR0015617,P104484,S1027,Toys,27.77,0.0,27.77,USD,2024-12-10,,True,regular_update
PR0015618,P104485,S1770,Beauty,7.73,0.24,5.87,USD,2024-01-09,2024-02-20,False,promotion
PR0015619,P104485,S1770,Beauty,7.31,0.0,7.31,USD,2024-02-21,2024-05-23,False,regular_update
PR0015620,P104485,S1770,Beauty,6.59,0.0,6.59,USD,2024-05-24,,True,competitor_price_match
PR0015621,P104486,S1454,Home & Kitchen,3.08,0.0,3.08,USD,2024-02-10,2024-06-03,False,inventory_clearance
PR0015622,P104486,S1454,Home & Kitchen,2.6,0.0,2.6,USD,2024-06-04,2024-07-26,False,regular_update
PR0015623,P104486,S1454,Home & Kitchen,2.33,0.0,2.33,USD,2024-07-27,2024-08-31,False,promotion
PR0015624,P104486,S1454,Home & Kitchen,2.43,0.0,2.43,USD,2024-09-01,,True,promotion
PR0015625,P104487,S1629,Toys,10.8,0.0,10.8,USD,2024-02-04,2024-06-09,False,inventory_clearance
PR0015626,P104487,S1629,Toys,10.63,0.0,10.63,USD,2024-06-10,2024-10-17,False,seasonal_sale
PR0015627,P104487,S1629,Toys,10.72,0.0,10.72,USD,2024-10-18,2024-12-30,False,seasonal_sale
PR0015628,P104487,S1629,Toys,9.78,0.0,9.78,USD,2024-12-31,,True,promotion
PR0015629,P104488,S1508,Electronics,101.82,0.18,83.49,USD,2024-01-08,2024-02-12,False,regular_update
PR0015630,P104488,S1508,Electronics,87.98,0.3,61.59,USD,2024-02-13,2024-05-13,False,inventory_clearance
PR0015631,P104488,S1508,Electronics,91.65,0.0,91.65,USD,2024-05-14,2024-07-30,False,competitor_price_match
PR0015632,P104488,S1508,Electronics,102.34,0.0,102.34,USD,2024-07-31,,True,regular_update
PR0015633,P104489,S1316,Beauty,11.51,0.0,11.51,USD,2024-02-22,2024-06-25,False,inventory_clearance
PR0015634,P104489,S1316,Beauty,11.46,0.13,9.97,USD,2024-06-26,2024-10-11,False,competitor_price_match
PR0015635,P104489,S1316,Beauty,11.41,0.0,11.41,USD,2024-10-12,2025-02-10,False,inventory_clearance
PR0015636,P104489,S1316,Beauty,11.17,0.0,11.17,USD,2025-02-11,,True,promotion
PR0015637,P104490,S1015,Books,19.17,0.0,19.17,USD,2024-02-23,2024-06-16,False,seasonal_sale
PR0015638,P104490,S1015,Books,16.09,0.0,16.09,USD,2024-06-17,2024-10-04,False,competitor_price_match
PR0015639,P104490,S1015,Books,17.83,0.0,17.83,USD,2024-10-05,,True,regular_update
PR0015640,P104491,S1095,Fashion,20.65,0.0,20.65,USD,2024-01-06,2024-05-05,False,regular_update
PR0015641,P104491,S1095,Fashion,23.6,0.0,23.6,USD,2024-05-06,2024-06-27,False,inventory_clearance
PR0015642,P104491,S1095,Fashion,25.45,0.0,25.45,USD,2024-06-28,,True,competitor_price_match
PR0015643,P104492,S1815,Beauty,4.96,0.0,4.96,USD,2024-01-17,2024-02-24,False,inventory_clearance
PR0015644,P104492,S1815,Beauty,4.97,0.0,4.97,USD,2024-02-25,2024-04-12,False,regular_update
PR0015645,P104492,S1815,Beauty,5.49,0.0,5.49,USD,2024-04-13,,True,promotion
PR0015646,P104493,S1077,Fashion,12.04,0.0,12.04,USD,2024-01-07,2024-03-09,False,regular_update
PR0015647,P104493,S1077,Fashion,12.57,0.0,12.57,USD,2024-03-10,2024-06-13,False,promotion
PR0015648,P104493,S1077,Fashion,11.24,0.0,11.24,USD,2024-06-14,,True,promotion
PR0015649,P104494,S1739,Home & Kitchen,20.56,0.0,20.56,USD,2024-01-19,2024-05-17,False,regular_update
PR0015650,P104494,S1739,Home & Kitchen,23.45,0.0,23.45,USD,2024-05-18,,True,competitor_price_match
PR0015651,P104495,S1326,Fashion,7.11,0.0,7.11,USD,2024-01-30,2024-03-23,False,promotion
PR0015652,P104495,S1326,Fashion,8.12,0.0,8.12,USD,2024-03-24,2024-07-10,False,regular_update
PR0015653,P104495,S1326,Fashion,8.57,0.0,8.57,USD,2024-07-11,2024-09-23,False,inventory_clearance
PR0015654,P104495,S1326,Fashion,8.75,0.0,8.75,USD,2024-09-24,,True,regular_update
PR0015655,P104496,S1145,Toys,40.7,0.28,29.3,USD,2024-01-13,2024-03-28,False,inventory_clearance
PR0015656,P104496,S1145,Toys,45.93,0.0,45.93,USD,2024-03-29,2024-06-22,False,seasonal_sale
PR0015657,P104496,S1145,Toys,47.98,0.0,47.98,USD,2024-06-23,2024-08-30,False,regular_update
PR0015658,P104496,S1145,Toys,43.31,0.0,43.31,USD,2024-08-31,2024-10-18,False,promotion
PR0015659,P104496,S1145,Toys,49.33,0.0,49.33,USD,2024-10-19,,True,competitor_price_match
PR0015660,P104497,S1027,Toys,28.91,0.0,28.91,USD,2024-02-10,2024-05-03,False,inventory_clearance
PR0015661,P104497,S1027,Toys,26.15,0.0,26.15,USD,2024-05-04,2024-08-01,False,promotion
PR0015662,P104497,S1027,Toys,29.22,0.0,29.22,USD,2024-08-02,2024-09-20,False,regular_update
PR0015663,P104497,S1027,Toys,31.96,0.0,31.96,USD,2024-09-21,2024-12-28,False,regular_update
PR0015664,P104497,S1027,Toys,36.05,0.0,36.05,USD,2024-12-29,,True,inventory_clearance
PR0015665,P104498,S1895,Fashion,50.05,0.0,50.05,USD,2024-02-03,2024-05-16,False,competitor_price_match
PR0015666,P104498,S1895,Fashion,54.43,0.0,54.43,USD,2024-05-17,2024-08-19,False,promotion
PR0015667,P104498,S1895,Fashion,59.84,0.0,59.84,USD,2024-08-20,2024-11-17,False,competitor_price_match
PR0015668,P104498,S1895,Fashion,67.21,0.0,67.21,USD,2024-11-18,,True,inventory_clearance
PR0015669,P104499,S1722,Sports,11.48,0.0,11.48,USD,2024-02-12,2024-04-08,False,seasonal_sale
PR0015670,P104499,S1722,Sports,9.87,0.13,8.59,USD,2024-04-09,2024-08-15,False,promotion
PR0015671,P104499,S1722,Sports,8.66,0.0,8.66,USD,2024-08-16,,True,regular_update
PR0015672,P104500,S1880,Home & Kitchen,14.48,0.0,14.48,USD,2024-01-13,2024-03-03,False,inventory_clearance
PR0015673,P104500,S1880,Home & Kitchen,14.27,0.0,14.27,USD,2024-03-04,2024-05-16,False,inventory_clearance
PR0015674,P104500,S1880,Home & Kitchen,13.07,0.34,8.63,USD,2024-05-17,,True,regular_update
PR0015675,P104501,S1277,Books,11.78,0.0,11.78,USD,2024-01-25,2024-04-04,False,seasonal_sale
PR0015676,P104501,S1277,Books,9.7,0.0,9.7,USD,2024-04-05,2024-07-11,False,competitor_price_match
PR0015677,P104501,S1277,Books,11.16,0.0,11.16,USD,2024-07-12,2024-09-30,False,seasonal_sale
PR0015678,P104501,S1277,Books,11.31,0.0,11.31,USD,2024-10-01,,True,promotion
PR0015679,P104502,S1107,Fashion,9.96,0.0,9.96,USD,2024-01-20,2024-05-17,False,seasonal_sale
PR0015680,P104502,S1107,Fashion,11.23,0.08,10.33,USD,2024-05-18,2024-07-24,False,promotion
PR0015681,P104502,S1107,Fashion,10.09,0.26,7.47,USD,2024-07-25,2024-09-28,False,inventory_clearance
PR0015682,P104502,S1107,Fashion,8.46,0.0,8.46,USD,2024-09-29,,True,regular_update
PR0015683,P104503,S1496,Beauty,26.03,0.0,26.03,USD,2024-01-05,2024-05-12,False,regular_update
PR0015684,P104503,S1496,Beauty,22.32,0.0,22.32,USD,2024-05-13,2024-09-17,False,seasonal_sale
PR0015685,P104503,S1496,Beauty,21.34,0.31,14.72,USD,2024-09-18,2024-12-24,False,competitor_price_match
PR0015686,P104503,S1496,Beauty,18.48,0.0,18.48,USD,2024-12-25,,True,inventory_clearance
PR0015687,P104504,S1619,Grocery,113.8,0.0,113.8,USD,2024-02-12,2024-06-19,False,competitor_price_match
PR0015688,P104504,S1619,Grocery,96.27,0.22,75.09,USD,2024-06-20,,True,competitor_price_match
PR0015689,P104505,S1095,Books,32.55,0.1,29.29,USD,2024-02-23,2024-05-10,False,seasonal_sale
PR0015690,P104505,S1095,Books,36.31,0.0,36.31,USD,2024-05-11,,True,promotion
PR0015691,P104506,S1329,Beauty,37.8,0.0,37.8,USD,2024-02-23,2024-05-08,False,promotion
PR0015692,P104506,S1329,Beauty,37.52,0.0,37.52,USD,2024-05-09,2024-07-16,False,competitor_price_match
PR0015693,P104506,S1329,Beauty,35.22,0.0,35.22,USD,2024-07-17,,True,competitor_price_match
PR0015694,P104507,S1007,Home & Kitchen,13.19,0.0,13.19,USD,2024-01-07,2024-04-06,False,competitor_price_match
PR0015695,P104507,S1007,Home & Kitchen,11.05,0.17,9.17,USD,2024-04-07,2024-08-14,False,regular_update
PR0015696,P104507,S1007,Home & Kitchen,9.33,0.0,9.33,USD,2024-08-15,,True,competitor_price_match
PR0015697,P104508,S1504,Grocery,78.44,0.0,78.44,USD,2024-01-04,2024-03-22,False,promotion
PR0015698,P104508,S1504,Grocery,67.26,0.0,67.26,USD,2024-03-23,2024-05-17,False,seasonal_sale
PR0015699,P104508,S1504,Grocery,68.97,0.0,68.97,USD,2024-05-18,2024-07-07,False,regular_update
PR0015700,P104508,S1504,Grocery,58.25,0.26,43.1,USD,2024-07-08,,True,seasonal_sale
PR0015701,P104509,S1603,Beauty,15.77,0.0,15.77,USD,2024-02-22,2024-05-17,False,competitor_price_match
PR0015702,P104509,S1603,Beauty,14.36,0.0,14.36,USD,2024-05-18,2024-08-16,False,seasonal_sale
PR0015703,P104509,S1603,Beauty,14.62,0.0,14.62,USD,2024-08-17,2024-11-18,False,inventory_clearance
PR0015704,P104509,S1603,Beauty,17.01,0.0,17.01,USD,2024-11-19,,True,regular_update
PR0015705,P104510,S1893,Toys,8.23,0.0,8.23,USD,2024-02-27,2024-05-23,False,competitor_price_match
PR0015706,P104510,S1893,Toys,9.38,0.0,9.38,USD,2024-05-24,2024-07-04,False,competitor_price_match
PR0015707,P104510,S1893,Toys,9.91,0.0,9.91,USD,2024-07-05,2024-10-07,False,regular_update
PR0015708,P104510,S1893,Toys,9.8,0.14,8.43,USD,2024-10-08,,True,inventory_clearance
PR0015709,P104511,S1733,Electronics,27.8,0.0,27.8,USD,2024-01-01,2024-03-09,False,inventory_clearance
PR0015710,P104511,S1733,Electronics,26.73,0.0,26.73,USD,2024-03-10,2024-05-03,False,competitor_price_match
PR0015711,P104511,S1733,Electronics,24.86,0.0,24.86,USD,2024-05-04,2024-07-18,False,promotion
PR0015712,P104511,S1733,Electronics,25.05,0.29,17.79,USD,2024-07-19,2024-10-05,False,regular_update
PR0015713,P104511,S1733,Electronics,26.38,0.0,26.38,USD,2024-10-06,,True,seasonal_sale
PR0015714,P104512,S1532,Sports,36.28,0.12,31.93,USD,2024-02-06,2024-06-07,False,seasonal_sale
PR0015715,P104512,S1532,Sports,34.29,0.0,34.29,USD,2024-06-08,2024-10-10,False,promotion
PR0015716,P104512,S1532,Sports,35.01,0.0,35.01,USD,2024-10-11,2025-01-06,False,inventory_clearance
PR0015717,P104512,S1532,Sports,38.18,0.0,38.18,USD,2025-01-07,2025-03-22,False,seasonal_sale
PR0015718,P104512,S1532,Sports,35.54,0.0,35.54,USD,2025-03-23,,True,promotion
PR0015719,P104513,S1849,Books,13.31,0.0,13.31,USD,2024-01-07,2024-04-24,False,promotion
PR0015720,P104513,S1849,Books,15.16,0.22,11.82,USD,2024-04-25,2024-07-17,False,inventory_clearance
PR0015721,P104513,S1849,Books,14.34,0.0,14.34,USD,2024-07-18,,True,promotion
PR0015722,P104514,S1727,Fashion,44.47,0.0,44.47,USD,2024-01-21,2024-03-25,False,promotion
PR0015723,P104514,S1727,Fashion,40.72,0.0,40.72,USD,2024-03-26,2024-07-06,False,competitor_price_match
PR0015724,P104514,S1727,Fashion,34.12,0.08,31.39,USD,2024-07-07,,True,seasonal_sale
PR0015725,P104515,S1757,Fashion,21.27,0.22,16.59,USD,2024-02-21,2024-06-11,False,seasonal_sale
PR0015726,P104515,S1757,Fashion,21.97,0.3,15.38,USD,2024-06-12,2024-10-04,False,regular_update
PR0015727,P104515,S1757,Fashion,21.8,0.0,21.8,USD,2024-10-05,,True,inventory_clearance
PR0015728,P104516,S1674,Sports,22.05,0.0,22.05,USD,2024-01-27,2024-05-08,False,competitor_price_match
PR0015729,P104516,S1674,Sports,18.81,0.0,18.81,USD,2024-05-09,2024-07-05,False,competitor_price_match
PR0015730,P104516,S1674,Sports,21.1,0.0,21.1,USD,2024-07-06,2024-10-28,False,seasonal_sale
PR0015731,P104516,S1674,Sports,21.71,0.0,21.71,USD,2024-10-29,,True,regular_update
PR0015732,P104517,S1882,Fashion,56.24,0.0,56.24,USD,2024-01-29,2024-05-09,False,seasonal_sale
PR0015733,P104517,S1882,Fashion,57.6,0.0,57.6,USD,2024-05-10,2024-07-21,False,promotion
PR0015734,P104517,S1882,Fashion,65.67,0.0,65.67,USD,2024-07-22,2024-10-14,False,promotion
PR0015735,P104517,S1882,Fashion,64.1,0.0,64.1,USD,2024-10-15,2024-12-01,False,seasonal_sale
PR0015736,P104517,S1882,Fashion,61.84,0.0,61.84,USD,2024-12-02,,True,competitor_price_match
PR0015737,P104518,S1172,Books,3.61,0.0,3.61,USD,2024-02-27,2024-05-29,False,promotion
PR0015738,P104518,S1172,Books,3.73,0.0,3.73,USD,2024-05-30,,True,regular_update
PR0015739,P104519,S1008,Fashion,20.62,0.0,20.62,USD,2024-01-29,2024-05-18,False,seasonal_sale
PR0015740,P104519,S1008,Fashion,17.35,0.0,17.35,USD,2024-05-19,2024-09-04,False,seasonal_sale
PR0015741,P104519,S1008,Fashion,17.69,0.0,17.69,USD,2024-09-05,2024-11-26,False,seasonal_sale
PR0015742,P104519,S1008,Fashion,19.53,0.0,19.53,USD,2024-11-27,,True,seasonal_sale
