product_id,product_name,category,subcategory,brand,seller_id,launch_date,base_price,warehouse_id,is_active,weight_kg,product_rating_initial
P106634,HomePro Comics Item 06634,Books,Comics,CloudNine,S1459,2023-06-27,103.21,WH-ME-01,True,10.07,2.91
P106635,BookNest Headphones Item 06635,Electronics,Headphones,NovaTech,S1069,2024-03-13,26.92,WH-EU-02,True,3.9,3.64
P106636,CloudNine Board Games Item 06636,Toys,Board Games,Astra,S1665,2023-07-11,19.19,WH-EU-04,True,3.61,3.61
P106637,EcoLine Headphones Item 06637,Electronics,Headphones,FitPeak,S1075,2023-01-06,50.06,WH-AP-02,True,1.91,2.73
P106638,Zenith Comics Item 06638,Books,Comics,NovaTech,S1172,2023-03-21,24.02,WH-NA-04,True,1.68,4.46
P106639,BookNest Decor Item 06639,Home & Kitchen,Decor,Astra,S1851,2023-03-27,24.91,WH-NA-03,True,3.29,4.09
P106640,Zenith Cookware Item 06640,Home & Kitchen,Cookware,CloudNine,S1134,2024-10-28,10.37,WH-EU-04,True,2.67,2.93
P106641,Astra Makeup Item 06641,Beauty,Makeup,HomePro,S1332,2024-02-18,40.91,WH-ME-04,True,4.37,4.86
P106642,CloudNine Breakfast Item 06642,Grocery,Breakfast,HomePro,S1060,2023-06-21,129.63,WH-AP-02,True,0.45,3.61
P106643,NovaTech Women Clothing Item 06643,Fashion,Women Clothing,PureGlow,S1835,2024-06-06,81.94,WH-ME-03,True,4.91,2.64
P106644,Zenith Puzzles Item 06644,Toys,Puzzles,CloudNine,S1517,2025-02-01,55.78,WH-LA-04,True,7.42,4.88
P106645,EcoLine Cookware Item 06645,Home & Kitchen,Cookware,CloudNine,S1396,2023-06-10,20.7,WH-NA-04,True,1.55,2.59
P106646,Astra Puzzles Item 06646,Toys,Puzzles,PureGlow,S1367,2024-11-25,8.7,WH-NA-01,True,2.25,4.62
P106647,NovaTech Education Item 06647,Books,Education,NovaTech,S1144,2023-07-21,23.65,WH-NA-02,True,1.41,2.8
P106648,Astra Fragrance Item 06648,Beauty,Fragrance,FreshMart,S1125,2024-05-29,14.62,WH-AP-01,False,2.14,3.33
P106649,CloudNine Fitness Item 06649,Sports,Fitness,FreshMart,S1787,2025-02-14,15.63,WH-NA-01,True,1.71,3.57
P106650,CloudNine Cycling Item 06650,Sports,Cycling,BookNest,S1859,2023-11-16,28.59,WH-NA-02,True,1.97,3.66
P106651,Toyverse Decor Item 06651,Home & Kitchen,Decor,NovaTech,S1262,2023-02-11,35.63,WH-NA-02,True,2.04,3.34
P106652,BookNest Haircare Item 06652,Beauty,Haircare,EcoLine,S1333,2024-04-16,27.59,WH-ME-01,True,2.06,4.74
P106653,FitPeak Yoga Item 06653,Sports,Yoga,Astra,S1839,2023-05-22,44.16,WH-AP-01,True,14.24,3.75
P106654,Zenith Wearables Item 06654,Electronics,Wearables,CloudNine,S1340,2023-07-25,11.73,WH-LA-01,True,6.31,3.59
P106655,HomePro Headphones Item 06655,Electronics,Headphones,CloudNine,S1467,2024-03-19,7.62,WH-ME-01,True,1.56,4.62
P106656,BookNest Comics Item 06656,Books,Comics,EcoLine,S1570,2023-08-25,105.95,WH-EU-04,True,1.44,4.89
P106657,Zenith Children Item 06657,Books,Children,Astra,S1498,2024-10-19,54.71,WH-ME-01,True,3.53,4.02
P106658,PureGlow Accessories Item 06658,Fashion,Accessories,NovaTech,S1312,2023-07-30,41.25,WH-EU-01,True,0.92,3.61
P106659,EcoLine Cameras Item 06659,Electronics,Cameras,FitPeak,S1465,2023-09-18,57.25,WH-AP-03,True,0.43,3.4
P106660,FitPeak Board Games Item 06660,Toys,Board Games,UrbanWear,S1690,2025-04-29,26.37,WH-LA-02,True,0.28,5.0
P106661,BookNest Team Sports Item 06661,Sports,Team Sports,BookNest,S1619,2025-01-22,29.73,WH-NA-03,True,2.72,2.69
P106662,Astra Education Item 06662,Books,Education,NovaTech,S1400,2023-11-25,14.81,WH-ME-02,True,2.9,2.57
P106663,FreshMart Beverages Item 06663,Grocery,Beverages,Zenith,S1410,2023-06-13,41.86,WH-NA-04,True,1.17,3.21
P106664,Zenith Pantry Item 06664,Grocery,Pantry,CloudNine,S1384,2024-06-08,69.66,WH-LA-01,True,1.93,4.67
P106665,Astra Children Item 06665,Books,Children,HomePro,S1801,2023-12-31,20.25,WH-AP-01,True,2.31,3.45
P106666,Toyverse Accessories Item 06666,Fashion,Accessories,BookNest,S1086,2023-07-27,26.75,WH-NA-04,True,2.4,2.9
P106667,HomePro Action Figures Item 06667,Toys,Action Figures,CloudNine,S1553,2023-10-06,24.39,WH-AP-01,True,2.51,4.06
P106668,UrbanWear STEM Toys Item 06668,Toys,STEM Toys,PureGlow,S1611,2024-03-24,30.39,WH-LA-01,True,1.39,3.61
P106669,BookNest Shoes Item 06669,Fashion,Shoes,FreshMart,S1608,2024-10-15,11.78,WH-AP-02,True,2.99,3.32
P106670,NovaTech Snacks Item 06670,Grocery,Snacks,BookNest,S1378,2023-12-06,28.76,WH-AP-01,False,0.78,3.76
P106671,CloudNine Bags Item 06671,Fashion,Bags,Toyverse,S1841,2024-01-13,49.79,WH-ME-02,False,2.24,3.49
P106672,NovaTech Laptops Item 06672,Electronics,Laptops,FitPeak,S1841,2025-02-06,27.59,WH-AP-04,True,3.25,3.16
P106673,NovaTech Women Clothing Item 06673,Fashion,Women Clothing,CloudNine,S1151,2024-03-12,50.24,WH-ME-03,True,2.53,2.75
P106674,HomePro Shoes Item 06674,Fashion,Shoes,UrbanWear,S1348,2024-03-28,14.61,WH-EU-01,True,3.83,3.81
P106675,Astra Comics Item 06675,Books,Comics,Astra,S1533,2023-10-25,10.9,WH-ME-03,True,1.32,3.97
P106676,BookNest Yoga Item 06676,Sports,Yoga,NovaTech,S1463,2023-09-12,39.72,WH-EU-02,True,2.12,3.88
P106677,Astra Furniture Item 06677,Home & Kitchen,Furniture,FitPeak,S1791,2024-05-31,7.36,WH-EU-01,True,2.62,3.19
P106678,CloudNine Cameras Item 06678,Electronics,Cameras,UrbanWear,S1338,2023-03-30,27.43,WH-EU-03,True,5.3,2.92
P106679,CloudNine Storage Item 06679,Home & Kitchen,Storage,NovaTech,S1527,2024-11-25,75.66,WH-ME-01,True,2.62,3.64
P106680,Astra Comics Item 06680,Books,Comics,FitPeak,S1627,2024-01-19,68.12,WH-LA-04,True,4.16,4.5
P106681,Zenith Haircare Item 06681,Beauty,Haircare,HomePro,S1248,2025-01-25,17.94,WH-EU-01,True,4.79,4.44
P106682,Astra Men Clothing Item 06682,Fashion,Men Clothing,EcoLine,S1087,2024-02-17,46.41,WH-EU-01,True,0.99,3.57
P106683,CloudNine Cycling Item 06683,Sports,Cycling,UrbanWear,S1742,2023-09-02,27.97,WH-NA-04,True,0.81,3.34
P106684,PureGlow Fitness Item 06684,Sports,Fitness,Astra,S1826,2023-09-07,11.49,WH-LA-02,True,1.95,4.67
P106685,UrbanWear Breakfast Item 06685,Grocery,Breakfast,PureGlow,S1711,2024-06-15,22.09,WH-EU-03,True,9.5,4.1
P106686,EcoLine Organic Item 06686,Grocery,Organic,FreshMart,S1154,2024-07-14,25.83,WH-ME-02,True,0.47,3.36
P106687,NovaTech Laptops Item 06687,Electronics,Laptops,NovaTech,S1437,2024-07-30,14.99,WH-LA-01,True,0.75,4.62
P106688,NovaTech Women Clothing Item 06688,Fashion,Women Clothing,UrbanWear,S1503,2024-11-12,20.27,WH-LA-04,True,5.71,2.89
P106689,NovaTech Decor Item 06689,Home & Kitchen,Decor,Zenith,S1015,2023-05-14,57.91,WH-NA-02,True,6.85,4.61
P106690,PureGlow Board Games Item 06690,Toys,Board Games,HomePro,S1418,2024-09-25,12.27,WH-ME-04,True,1.67,4.86
P106691,EcoLine Breakfast Item 06691,Grocery,Breakfast,BookNest,S1830,2025-04-24,144.97,WH-EU-03,True,1.45,2.85
P106692,FreshMart Business Item 06692,Books,Business,Toyverse,S1462,2024-12-16,25.92,WH-ME-02,True,4.81,4.14
P106693,BookNest Education Item 06693,Books,Education,UrbanWear,S1785,2024-04-30,133.81,WH-ME-02,True,2.25,2.94
P106694,CloudNine Women Clothing Item 06694,Fashion,Women Clothing,Toyverse,S1843,2024-11-10,9.22,WH-EU-01,True,3.11,4.19
P106695,PureGlow Business Item 06695,Books,Business,CloudNine,S1190,2024-02-01,25.83,WH-EU-01,True,4.7,3.67
P106696,FitPeak Education Item 06696,Books,Education,NovaTech,S1069,2024-10-16,44.74,WH-AP-03,False,2.01,3.48
P106697,Astra Accessories Item 06697,Fashion,Accessories,FitPeak,S1047,2023-08-04,37.14,WH-EU-04,True,5.6,4.68
P106698,FitPeak Cycling Item 06698,Sports,Cycling,UrbanWear,S1567,2024-01-21,66.19,WH-LA-01,True,6.69,4.08
P106699,Toyverse Accessories Item 06699,Fashion,Accessories,HomePro,S1007,2023-11-10,25.15,WH-ME-01,True,1.13,3.99
P106700,Toyverse Organic Item 06700,Grocery,Organic,BookNest,S1388,2023-07-20,28.19,WH-AP-01,True,2.71,3.3
P106701,HomePro Wearables Item 06701,Electronics,Wearables,FreshMart,S1559,2023-07-25,11.47,WH-AP-04,True,1.66,4.24
P106702,CloudNine Cycling Item 06702,Sports,Cycling,CloudNine,S1847,2023-07-21,43.31,WH-LA-01,True,2.45,2.82
P106703,CloudNine Snacks Item 06703,Grocery,Snacks,Zenith,S1132,2024-01-12,35.75,WH-NA-02,True,1.31,3.31
P106704,UrbanWear Pantry Item 06704,Grocery,Pantry,NovaTech,S1700,2024-01-15,40.55,WH-EU-03,True,4.69,3.63
P106705,FitPeak Puzzles Item 06705,Toys,Puzzles,EcoLine,S1194,2024-12-21,10.41,WH-NA-04,False,0.98,3.12
P106706,BookNest Education Item 06706,Books,Education,HomePro,S1097,2025-03-17,11.19,WH-NA-02,True,2.65,2.61
P106707,CloudNine Pantry Item 06707,Grocery,Pantry,NovaTech,S1263,2024-07-28,39.09,WH-ME-01,True,1.0,3.26
P106708,Zenith Skincare Item 06708,Beauty,Skincare,NovaTech,S1015,2025-01-13,10.81,WH-AP-01,True,3.04,4.49
P106709,PureGlow Furniture Item 06709,Home & Kitchen,Furniture,FitPeak,S1145,2023-02-18,71.28,WH-LA-03,True,4.33,3.41
P106710,FitPeak Dolls Item 06710,Toys,Dolls,CloudNine,S1472,2025-03-28,23.79,WH-ME-02,True,1.99,4.24
P106711,UrbanWear Outdoor Item 06711,Sports,Outdoor,NovaTech,S1609,2025-01-24,11.08,WH-LA-04,True,1.81,4.64
P106712,NovaTech Snacks Item 06712,Grocery,Snacks,Zenith,S1871,2023-05-06,20.23,WH-ME-04,True,2.08,4.59
P106713,UrbanWear Makeup Item 06713,Beauty,Makeup,PureGlow,S1804,2024-09-02,14.4,WH-LA-03,True,4.77,2.94
P106714,EcoLine Beverages Item 06714,Grocery,Beverages,BookNest,S1862,2023-01-03,22.34,WH-LA-04,True,4.43,2.53
P106715,NovaTech Snacks Item 06715,Grocery,Snacks,Astra,S1768,2024-10-03,7.2,WH-NA-02,True,3.07,4.65
P106716,UrbanWear Haircare Item 06716,Beauty,Haircare,PureGlow,S1308,2024-10-02,7.89,WH-LA-04,True,1.73,3.73
P106717,CloudNine Pantry Item 06717,Grocery,Pantry,CloudNine,S1555,2025-04-16,29.15,WH-ME-04,True,1.28,2.72
P106718,CloudNine STEM Toys Item 06718,Toys,STEM Toys,FreshMart,S1536,2023-06-08,43.19,WH-LA-01,True,2.11,2.72
P106719,FreshMart Cleaning Item 06719,Home & Kitchen,Cleaning,BookNest,S1054,2023-10-19,9.14,WH-EU-01,True,3.5,4.76
P106720,EcoLine Furniture Item 06720,Home & Kitchen,Furniture,EcoLine,S1157,2023-10-23,23.56,WH-AP-04,False,0.66,2.74
P106721,Toyverse Outdoor Item 06721,Sports,Outdoor,BookNest,S1224,2023-07-25,45.16,WH-LA-01,True,1.7,2.6
P106722,PureGlow Bags Item 06722,Fashion,Bags,EcoLine,S1888,2023-07-08,118.32,WH-NA-02,True,2.83,2.56
P106723,NovaTech Makeup Item 06723,Beauty,Makeup,HomePro,S1171,2023-06-03,35.09,WH-EU-02,True,1.59,4.4
P106724,FitPeak Tools Item 06724,Beauty,Tools,PureGlow,S1570,2023-09-22,29.73,WH-NA-02,True,1.98,3.59
P106725,PureGlow Snacks Item 06725,Grocery,Snacks,Toyverse,S1211,2025-04-26,6.71,WH-NA-04,True,11.8,4.7
P106726,UrbanWear Yoga Item 06726,Sports,Yoga,BookNest,S1568,2024-05-21,67.1,WH-AP-03,True,3.06,3.91
P106727,Toyverse Team Sports Item 06727,Sports,Team Sports,CloudNine,S1879,2023-05-31,110.66,WH-AP-04,True,3.67,3.73
P106728,Toyverse Fitness Item 06728,Sports,Fitness,Astra,S1226,2023-02-16,8.11,WH-AP-01,True,2.04,4.31
P106729,FitPeak Action Figures Item 06729,Toys,Action Figures,BookNest,S1012,2024-07-23,21.42,WH-NA-01,True,3.72,4.68
P106730,CloudNine Organic Item 06730,Grocery,Organic,HomePro,S1165,2024-12-03,8.67,WH-LA-02,True,4.43,4.3
P106731,HomePro Men Clothing Item 06731,Fashion,Men Clothing,Zenith,S1660,2024-04-16,30.84,WH-LA-02,True,2.79,2.94
P106732,EcoLine Men Clothing Item 06732,Fashion,Men Clothing,UrbanWear,S1879,2024-11-21,19.61,WH-LA-01,True,1.11,4.93
P106733,HomePro Puzzles Item 06733,Toys,Puzzles,Toyverse,S1568,2024-05-04,8.26,WH-ME-01,True,3.22,4.94
P106734,BookNest Beverages Item 06734,Grocery,Beverages,PureGlow,S1725,2024-07-02,23.94,WH-EU-03,True,3.14,2.62
P106735,Astra Makeup Item 06735,Beauty,Makeup,PureGlow,S1739,2024-02-14,20.39,WH-ME-04,True,1.06,3.11
P106736,HomePro Puzzles Item 06736,Toys,Puzzles,Zenith,S1778,2025-03-10,12.11,WH-NA-02,True,9.21,3.71
P106737,Zenith Action Figures Item 06737,Toys,Action Figures,BookNest,S1033,2024-10-26,47.47,WH-ME-01,True,1.2,4.76
P106738,NovaTech Education Item 06738,Books,Education,HomePro,S1207,2023-07-12,10.85,WH-ME-01,True,6.29,4.53
P106739,FitPeak Outdoor Item 06739,Sports,Outdoor,FreshMart,S1830,2023-11-06,49.81,WH-ME-01,True,0.73,3.51
P106740,FreshMart Cookware Item 06740,Home & Kitchen,Cookware,Zenith,S1316,2024-06-27,51.85,WH-AP-02,True,0.48,4.83
P106741,HomePro Fiction Item 06741,Books,Fiction,PureGlow,S1185,2024-11-20,12.07,WH-NA-04,True,1.25,3.66
P106742,CloudNine Headphones Item 06742,Electronics,Headphones,UrbanWear,S1478,2023-07-06,39.58,WH-LA-02,True,6.51,3.53
P106743,CloudNine Cleaning Item 06743,Home & Kitchen,Cleaning,Astra,S1314,2023-11-13,20.86,WH-LA-02,True,2.12,4.43
P106744,PureGlow Fragrance Item 06744,Beauty,Fragrance,Zenith,S1541,2024-09-24,14.62,WH-NA-04,True,2.49,4.53
P106745,CloudNine Cleaning Item 06745,Home & Kitchen,Cleaning,FitPeak,S1593,2025-03-12,31.27,WH-ME-04,True,0.6,3.58
P106746,Zenith Children Item 06746,Books,Children,CloudNine,S1381,2023-08-05,30.88,WH-LA-03,True,0.94,4.68
P106747,NovaTech Outdoor Item 06747,Sports,Outdoor,EcoLine,S1252,2024-07-01,16.53,WH-AP-04,True,5.01,4.65
P106748,UrbanWear Skincare Item 06748,Beauty,Skincare,BookNest,S1198,2023-03-22,27.92,WH-AP-01,True,1.3,3.76
P106749,Toyverse Children Item 06749,Books,Children,HomePro,S1500,2024-12-24,12.77,WH-AP-01,True,4.83,2.98
P106750,FreshMart Organic Item 06750,Grocery,Organic,Toyverse,S1487,2023-09-23,9.1,WH-AP-04,True,2.62,3.65
P106751,UrbanWear Children Item 06751,Books,Children,FitPeak,S1807,2024-04-01,101.8,WH-LA-02,True,2.11,3.11
P106752,UrbanWear STEM Toys Item 06752,Toys,STEM Toys,PureGlow,S1091,2024-09-05,32.75,WH-AP-04,True,3.67,4.95
P106753,NovaTech Yoga Item 06753,Sports,Yoga,EcoLine,S1354,2023-11-06,15.09,WH-EU-04,True,4.75,3.4
P106754,Zenith Wearables Item 06754,Electronics,Wearables,FreshMart,S1818,2023-03-25,22.05,WH-ME-02,True,3.28,3.49
P106755,Toyverse Bags Item 06755,Fashion,Bags,HomePro,S1196,2025-03-23,17.54,WH-EU-03,True,1.71,3.75
P106756,BookNest Headphones Item 06756,Electronics,Headphones,NovaTech,S1372,2023-06-22,57.18,WH-NA-01,True,3.66,4.69
P106757,NovaTech Smartphones Item 06757,Electronics,Smartphones,NovaTech,S1229,2023-05-12,16.58,WH-LA-04,True,1.65,4.84
P106758,PureGlow Furniture Item 06758,Home & Kitchen,Furniture,FreshMart,S1000,2024-08-07,12.63,WH-ME-02,False,4.52,3.98
P106759,CloudNine Outdoor Item 06759,Sports,Outdoor,UrbanWear,S1422,2025-04-15,26.59,WH-ME-01,True,0.35,2.95
P106760,HomePro Breakfast Item 06760,Grocery,Breakfast,NovaTech,S1267,2024-05-11,20.57,WH-LA-03,True,3.35,2.99
P106761,Astra Smartphones Item 06761,Electronics,Smartphones,CloudNine,S1537,2023-07-10,34.37,WH-AP-01,True,0.19,2.67
P106762,PureGlow Cleaning Item 06762,Home & Kitchen,Cleaning,Toyverse,S1720,2024-05-31,19.01,WH-LA-04,True,1.62,4.67
P106763,Zenith Cameras Item 06763,Electronics,Cameras,Zenith,S1617,2023-10-07,7.75,WH-LA-03,True,2.67,3.19
P106764,Toyverse Furniture Item 06764,Home & Kitchen,Furniture,UrbanWear,S1543,2023-06-30,14.13,WH-NA-01,True,6.61,3.09
P106765,EcoLine Action Figures Item 06765,Toys,Action Figures,EcoLine,S1390,2024-09-27,25.81,WH-AP-03,True,4.13,2.6
P106766,Toyverse Fragrance Item 06766,Beauty,Fragrance,HomePro,S1037,2025-02-11,13.0,WH-LA-03,True,4.89,2.98
P106767,Astra STEM Toys Item 06767,Toys,STEM Toys,HomePro,S1779,2024-04-22,115.32,WH-EU-03,False,2.45,2.98
P106768,BookNest Beverages Item 06768,Grocery,Beverages,PureGlow,S1229,2023-09-15,22.77,WH-EU-02,True,8.03,4.33
P106769,FreshMart Cameras Item 06769,Electronics,Cameras,BookNest,S1581,2025-04-10,35.14,WH-LA-03,True,4.09,2.54
P106770,PureGlow Beverages Item 06770,Grocery,Beverages,FitPeak,S1635,2023-09-25,3.01,WH-AP-04,True,1.91,3.52
P106771,FitPeak Furniture Item 06771,Home & Kitchen,Furniture,Zenith,S1454,2023-04-25,5.49,WH-LA-04,True,1.16,2.98
P106772,Toyverse Makeup Item 06772,Beauty,Makeup,Toyverse,S1007,2024-12-04,55.38,WH-NA-04,True,2.24,4.23
P106773,PureGlow Furniture Item 06773,Home & Kitchen,Furniture,Zenith,S1633,2024-07-04,24.77,WH-NA-04,True,2.19,4.86
P106774,UrbanWear Organic Item 06774,Grocery,Organic,Zenith,S1827,2024-01-26,22.43,WH-EU-02,True,2.52,2.8
P106775,EcoLine STEM Toys Item 06775,Toys,STEM Toys,BookNest,S1520,2023-05-08,16.96,WH-ME-03,True,2.3,3.07
P106776,FreshMart Puzzles Item 06776,Toys,Puzzles,CloudNine,S1548,2023-08-11,63.48,WH-LA-02,True,2.83,4.44
P106777,Astra STEM Toys Item 06777,Toys,STEM Toys,FreshMart,S1351,2024-06-09,26.28,WH-LA-04,True,2.52,3.8
P106778,FitPeak Beverages Item 06778,Grocery,Beverages,FreshMart,S1387,2023-06-08,125.57,WH-AP-04,False,6.4,2.78
P106779,CloudNine Outdoor Item 06779,Sports,Outdoor,UrbanWear,S1875,2025-03-07,8.25,WH-AP-02,True,6.95,3.44
P106780,Toyverse Cycling Item 06780,Sports,Cycling,Astra,S1172,2024-06-14,18.54,WH-AP-01,True,2.9,2.52
P106781,Toyverse Makeup Item 06781,Beauty,Makeup,BookNest,S1859,2023-06-11,34.24,WH-AP-04,True,2.72,4.46
P106782,EcoLine Dolls Item 06782,Toys,Dolls,BookNest,S1827,2023-08-18,25.87,WH-ME-01,True,2.62,4.32
P106783,Toyverse Children Item 06783,Books,Children,Zenith,S1759,2023-05-21,12.02,WH-AP-01,True,2.64,3.27
P106784,PureGlow Puzzles Item 06784,Toys,Puzzles,EcoLine,S1648,2024-11-02,23.06,WH-ME-01,True,1.94,4.27
P106785,FitPeak Snacks Item 06785,Grocery,Snacks,FitPeak,S1862,2023-01-20,6.36,WH-EU-04,True,5.39,3.71
P106786,PureGlow Team Sports Item 06786,Sports,Team Sports,FitPeak,S1663,2023-04-22,31.92,WH-NA-02,True,5.29,2.61
P106787,Astra Shoes Item 06787,Fashion,Shoes,FitPeak,S1247,2023-07-04,20.63,WH-AP-03,True,0.58,3.92
P106788,EcoLine Beverages Item 06788,Grocery,Beverages,Zenith,S1005,2023-02-05,10.29,WH-LA-02,True,0.08,4.7
P106789,EcoLine Yoga Item 06789,Sports,Yoga,BookNest,S1322,2023-10-13,23.09,WH-EU-04,True,7.68,4.83
P106790,Astra Cycling Item 06790,Sports,Cycling,UrbanWear,S1451,2023-12-10,39.97,WH-ME-04,True,1.77,4.53
P106791,Astra Yoga Item 06791,Sports,Yoga,Toyverse,S1537,2023-10-14,36.15,WH-NA-01,True,2.15,4.05
P106792,FreshMart Education Item 06792,Books,Education,UrbanWear,S1203,2024-10-19,5.55,WH-LA-02,True,2.5,2.91
P106793,EcoLine Comics Item 06793,Books,Comics,UrbanWear,S1191,2025-03-29,33.25,WH-LA-04,True,3.27,4.31
P106794,BookNest Storage Item 06794,Home & Kitchen,Storage,EcoLine,S1388,2024-10-18,15.81,WH-ME-02,True,1.06,4.38
P106795,Astra Cameras Item 06795,Electronics,Cameras,Toyverse,S1226,2023-05-30,14.36,WH-AP-03,True,1.07,4.4
P106796,PureGlow Skincare Item 06796,Beauty,Skincare,NovaTech,S1360,2025-03-28,33.7,WH-NA-01,True,1.36,4.55
P106797,HomePro Board Games Item 06797,Toys,Board Games,CloudNine,S1263,2024-01-16,22.38,WH-NA-01,True,0.22,2.99
P106798,Astra Fiction Item 06798,Books,Fiction,CloudNine,S1144,2023-10-02,48.54,WH-AP-02,False,5.25,3.98
P106799,UrbanWear Children Item 06799,Books,Children,FreshMart,S1462,2024-02-04,5.07,WH-LA-03,True,2.84,4.69
P106800,UrbanWear Board Games Item 06800,Toys,Board Games,PureGlow,S1404,2025-03-31,11.49,WH-AP-03,True,3.31,2.88
P106801,PureGlow Team Sports Item 06801,Sports,Team Sports,CloudNine,S1807,2024-05-06,37.34,WH-AP-01,True,2.27,3.46
P106802,UrbanWear STEM Toys Item 06802,Toys,STEM Toys,UrbanWear,S1871,2023-05-10,12.6,WH-EU-01,True,2.12,4.83
P106803,EcoLine Beverages Item 06803,Grocery,Beverages,EcoLine,S1485,2023-03-05,21.42,WH-ME-01,True,10.53,3.68
P106804,EcoLine Furniture Item 06804,Home & Kitchen,Furniture,HomePro,S1801,2025-03-15,38.29,WH-NA-02,True,1.59,4.14
P106805,Astra Fitness Item 06805,Sports,Fitness,NovaTech,S1021,2025-01-04,38.7,WH-EU-02,True,1.37,2.82
P106806,Astra Organic Item 06806,Grocery,Organic,Toyverse,S1823,2024-01-04,41.03,WH-LA-02,True,3.85,2.74
P106807,FitPeak Decor Item 06807,Home & Kitchen,Decor,NovaTech,S1401,2024-09-18,15.18,WH-ME-02,True,5.89,4.74
P106808,Toyverse Yoga Item 06808,Sports,Yoga,Toyverse,S1579,2023-08-03,109.44,WH-AP-04,True,0.77,4.07
P106809,UrbanWear Tools Item 06809,Beauty,Tools,UrbanWear,S1883,2024-08-23,16.22,WH-NA-01,True,1.96,3.32
P106810,PureGlow STEM Toys Item 06810,Toys,STEM Toys,PureGlow,S1220,2023-05-28,5.16,WH-ME-03,True,2.7,2.64
P106811,PureGlow Pantry Item 06811,Grocery,Pantry,CloudNine,S1484,2024-08-30,13.41,WH-LA-01,True,2.37,4.23
P106812,Astra Haircare Item 06812,Beauty,Haircare,FitPeak,S1684,2024-08-17,10.65,WH-EU-02,True,2.76,4.25
P106813,HomePro STEM Toys Item 06813,Toys,STEM Toys,Toyverse,S1029,2024-02-16,13.0,WH-AP-01,True,1.16,4.75
P106814,BookNest Pantry Item 06814,Grocery,Pantry,Toyverse,S1061,2024-07-20,17.58,WH-AP-04,True,2.43,4.84
P106815,Zenith Decor Item 06815,Home & Kitchen,Decor,NovaTech,S1163,2025-04-13,26.29,WH-LA-04,True,6.6,3.08
P106816,CloudNine Women Clothing Item 06816,Fashion,Women Clothing,BookNest,S1097,2025-02-19,16.96,WH-EU-03,True,2.5,3.94
P106817,UrbanWear Storage Item 06817,Home & Kitchen,Storage,Toyverse,S1472,2024-07-08,9.08,WH-ME-01,True,1.66,4.27
P106818,Zenith Children Item 06818,Books,Children,EcoLine,S1533,2024-02-15,24.88,WH-ME-02,True,1.99,4.32
P106819,UrbanWear Storage Item 06819,Home & Kitchen,Storage,Toyverse,S1421,2023-12-08,27.12,WH-LA-01,True,3.51,3.87
P106820,FitPeak Snacks Item 06820,Grocery,Snacks,CloudNine,S1517,2024-01-27,4.63,WH-NA-01,True,1.5,4.49
P106821,NovaTech Breakfast Item 06821,Grocery,Breakfast,Astra,S1643,2023-10-14,12.88,WH-AP-01,True,1.98,3.0
P106822,Astra Fiction Item 06822,Books,Fiction,BookNest,S1273,2024-08-21,23.06,WH-NA-02,True,2.27,4.28
P106823,Toyverse Snacks Item 06823,Grocery,Snacks,FreshMart,S1209,2025-04-26,20.29,WH-LA-02,True,4.11,3.53
P106824,FreshMart Team Sports Item 06824,Sports,Team Sports,CloudNine,S1275,2023-06-07,48.91,WH-LA-01,False,6.49,4.88
P106825,UrbanWear Skincare Item 06825,Beauty,Skincare,PureGlow,S1529,2023-12-19,48.01,WH-ME-04,True,1.37,2.53
P106826,BookNest Beverages Item 06826,Grocery,Beverages,FitPeak,S1675,2023-02-21,21.31,WH-ME-02,True,3.99,2.72
P106827,PureGlow Cameras Item 06827,Electronics,Cameras,EcoLine,S1132,2023-11-17,46.21,WH-AP-04,True,5.5,4.26
P106828,Astra Accessories Item 06828,Fashion,Accessories,EcoLine,S1010,2023-11-17,16.49,WH-EU-03,True,4.47,3.45
P106829,FreshMart Cleaning Item 06829,Home & Kitchen,Cleaning,FreshMart,S1250,2025-02-02,17.45,WH-AP-01,False,0.52,3.32
P106830,CloudNine Outdoor Item 06830,Sports,Outdoor,NovaTech,S1438,2024-09-02,10.12,WH-AP-04,True,4.06,4.12
P106831,FreshMart Children Item 06831,Books,Children,PureGlow,S1267,2024-12-22,20.34,WH-ME-01,True,4.55,3.1
P106832,FreshMart Wearables Item 06832,Electronics,Wearables,Zenith,S1586,2024-03-23,56.48,WH-ME-03,True,1.04,4.61
P106833,UrbanWear Skincare Item 06833,Beauty,Skincare,HomePro,S1640,2024-01-14,18.74,WH-NA-02,True,2.98,4.4
P106834,BookNest Pantry Item 06834,Grocery,Pantry,Astra,S1865,2023-08-13,40.26,WH-ME-03,True,1.7,4.94
P106835,EcoLine Bags Item 06835,Fashion,Bags,EcoLine,S1799,2024-08-19,46.48,WH-NA-02,True,2.76,3.5
P106836,HomePro Furniture Item 06836,Home & Kitchen,Furniture,UrbanWear,S1853,2024-06-29,16.33,WH-NA-02,True,1.03,4.67
P106837,EcoLine Accessories Item 06837,Fashion,Accessories,Zenith,S1637,2023-11-20,33.31,WH-AP-01,False,2.15,3.9
P106838,UrbanWear Board Games Item 06838,Toys,Board Games,Astra,S1614,2024-09-07,6.11,WH-EU-02,False,1.51,2.95
P106839,BookNest Haircare Item 06839,Beauty,Haircare,FitPeak,S1271,2025-04-01,79.5,WH-NA-01,True,10.35,4.13
