event_id,event_time,customer_id,session_id,event_type,product_id,device_type,traffic_channel,region,quantity,user_agent_family,ingestion_time
E000037230,2025-12-13 15:20:09,C116763,SESS25287297,page_view,P102724,mobile,organic,Middle East,1,Chrome,2025-12-13 15:20:09
E000037231,2025-11-02 13:16:21,C101006,SESS28703184,search,P106375,tablet,social,North America,1,Chrome,2025-11-02 13:16:21
E000037232,2026-01-28 00:04:59,C108479,SESS27869285,add_to_cart,P105842,mobile,direct,Europe,3,Chrome,2026-01-28 00:06:59
E000037233,2025-11-17 14:48:00,C121638,SESS13727902,product_view,P104159,mobile,paid_search,Latin America,1,Safari,2025-11-17 14:48:00
E000037234,2026-03-03 05:42:23,C123349,SESS85792356,add_to_cart,P103006,mobile,affiliate,Asia Pacific,1,Chrome,2026-03-03 05:44:23
E000037235,2026-02-02 04:45:12,C111706,SESS80881678,search,P100890,mobile,paid_search,Europe,2,Firefox,2026-02-02 04:46:12
E000037236,2025-10-14 15:05:15,C113895,SESS64383289,search,P101200,desktop,social,Middle East,1,Edge,2025-10-14 15:05:15
E000037237,2026-02-28 07:46:09,C109873,SESS43725189,page_view,P100071,desktop,direct,North America,1,Edge,2026-02-28 07:51:09
E000037238,2026-02-06 00:11:18,C119566,SESS20440319,product_view,P102114,mobile,affiliate,Europe,1,Safari,2026-02-06 00:28:18
E000037239,2026-01-19 23:21:41,C119036,SESS36242259,page_view,P107464,mobile,social,Middle East,1,Safari,2026-01-19 23:26:41
E000037240,2026-03-13 22:51:10,C119961,SESS94083431,page_view,P109804,mobile,social,North America,4,Safari,2026-03-13 22:52:10
E000037241,2026-02-27 06:22:10,C111400,SESS58042748,page_view,P102797,mobile,paid_search,Latin America,1,Chrome,2026-02-27 06:33:10
E000037242,2025-12-06 02:39:32,C110538,SESS78277613,product_view,P102912,mobile,social,Asia Pacific,1,Chrome,2025-12-06 02:46:32
E000037243,2026-02-25 20:20:24,C107867,SESS14286178,product_view,P110489,mobile,direct,Asia Pacific,1,Safari,2026-02-25 20:27:24
E000037244,2026-02-02 18:57:17,C121346,SESS76920670,add_to_cart,P107147,desktop,organic,Middle East,2,Chrome,2026-02-02 18:57:17
E000037245,2025-12-08 15:17:14,C107406,SESS64983615,product_view,P111431,mobile,organic,Asia Pacific,1,Edge,2025-12-08 15:19:14
E000037246,2025-10-08 20:08:34,C106003,SESS60483394,product_view,P101671,desktop,affiliate,Middle East,1,Chrome,2025-10-08 20:12:34
E000037247,2026-03-28 14:52:11,C106101,SESS50223252,search,P102248,mobile,direct,Europe,5,Chrome,2026-03-28 14:53:11
E000037248,2026-01-04 23:52:25,C103382,SESS36662906,product_view,P102213,mobile,affiliate,Latin America,1,Amazon_App,2026-01-04 23:57:25
E000037249,2026-01-08 23:33:21,C103083,SESS91760802,product_view,P105255,mobile,direct,Asia Pacific,1,Safari,2026-01-08 23:33:21
E000037250,2026-03-16 05:41:01,C113751,SESS20727564,page_view,P108538,desktop,organic,Middle East,3,Safari,2026-03-16 05:44:01
E000037251,2025-10-26 19:57:55,C111066,SESS42146549,add_to_cart,P104088,mobile,paid_search,North America,5,Amazon_App,2025-10-26 20:02:55
E000037252,2026-03-06 04:48:17,C110881,SESS59693860,product_view,P106465,mobile,paid_search,Asia Pacific,1,Safari,2026-03-06 04:49:17
E000037253,2026-02-28 06:33:01,C103272,SESS84929069,add_to_cart,P110739,mobile,organic,Middle East,1,Amazon_App,2026-02-28 06:33:01
E000037254,2026-03-28 00:11:00,C100679,SESS42991707,checkout_start,P107523,mobile,affiliate,Latin America,4,Safari,2026-03-28 00:18:00
E000037255,2025-11-09 10:33:11,C101885,SESS40629849,checkout_start,P111916,desktop,affiliate,Latin America,1,Chrome,2025-11-09 10:34:11
E000037256,2025-12-12 14:01:22,C120527,SESS83521757,product_view,P103125,mobile,organic,North America,1,Safari,2025-12-12 14:02:22
E000037257,2025-10-19 06:57:21,C122509,SESS94649112,search,P106198,mobile,direct,North America,5,Chrome,2025-10-19 07:10:21
E000037258,2025-11-30 00:32:02,C116777,SESS27447864,page_view,P102220,mobile,organic,North America,1,Chrome,2025-11-30 00:32:02
E000037259,2026-02-19 17:05:15,C119827,SESS75177981,product_view,P102329,mobile,social,Latin America,2,Chrome,2026-02-19 17:10:15
E000037260,2025-10-24 16:24:30,C122325,SESS12557059,checkout_start,P107166,desktop,organic,Middle East,1,Chrome,2025-10-24 16:24:30
E000037261,2025-11-27 14:34:58,C121417,SESS80199400,page_view,P109017,tablet,organic,Middle East,2,Safari,2025-11-27 14:40:58
E000037262,2026-02-21 23:11:28,C102896,SESS51770044,purchase_click,P110128,desktop,direct,Asia Pacific,1,Safari,2026-02-21 23:22:28
E000037263,2026-02-13 19:24:47,C117849,SESS24980832,product_view,P110032,desktop,email,North America,4,Safari,2026-02-13 19:24:47
E000037264,2025-10-19 18:39:11,C102136,SESS30125329,remove_from_cart,P103776,tablet,direct,Middle East,1,Chrome,2025-10-19 18:44:11
E000037265,2026-01-04 11:53:17,C110707,SESS62609237,product_view,P100218,desktop,direct,North America,3,Chrome,2026-01-04 11:55:17
E000037266,2025-12-28 00:31:21,C103656,SESS69248031,page_view,P103464,mobile,organic,Middle East,1,Firefox,2025-12-28 00:31:21
E000037267,2025-12-01 11:20:03,C107111,SESS92417543,product_view,P111701,desktop,organic,Europe,1,Chrome,2025-12-01 11:21:03
E000037268,2026-02-03 01:20:11,C101402,SESS72356418,add_to_cart,P101721,mobile,organic,Latin America,2,Safari,2026-02-03 01:20:11
E000037269,2026-02-18 23:15:18,C113800,SESS11985912,search,P103538,desktop,social,Europe,1,Chrome,2026-02-18 23:24:18
E000037270,2025-11-30 03:27:32,C122505,SESS22239440,product_view,P109623,desktop,affiliate,Europe,1,Chrome,2025-11-30 03:34:32
E000037271,2025-12-29 09:53:49,C119174,SESS27103331,purchase_click,P102634,desktop,direct,Latin America,1,Firefox,2025-12-29 09:59:49
E000037272,2026-03-07 05:31:04,C112564,SESS12036037,search,P108806,desktop,social,Asia Pacific,1,Chrome,2026-03-07 05:37:04
E000037273,2025-12-31 16:15:49,C104411,SESS81725487,search,P104779,mobile,social,Latin America,1,Safari,2025-12-31 16:16:49
E000037274,2026-01-07 15:20:17,C106130,SESS77759474,product_view,P106882,mobile,paid_search,Asia Pacific,1,Safari,2026-01-07 15:24:17
E000037275,2026-01-29 18:39:31,C124650,SESS11264217,search,P111439,mobile,organic,Europe,2,Edge,2026-01-29 18:46:31
E000037276,2025-12-22 12:55:50,C118089,SESS75873680,remove_from_cart,P104284,mobile,social,Europe,1,Chrome,2025-12-22 12:55:50
E000037277,2025-10-14 05:48:43,C121802,SESS19639236,page_view,P101502,mobile,direct,Europe,1,Chrome,2025-10-14 05:48:43
E000037278,2025-11-14 05:14:25,C106279,SESS46822918,add_to_cart,P109443,desktop,social,Latin America,1,Chrome,2025-11-14 05:18:25
E000037279,2025-11-24 16:36:50,C116543,SESS17380646,page_view,P100864,desktop,direct,Middle East,1,Safari,2025-11-24 16:36:50
E000037280,2026-03-14 01:22:28,C110632,SESS98855728,search,P108051,mobile,direct,North America,1,Amazon_App,2026-03-14 01:26:28
E000037281,2026-03-16 08:25:22,C109434,SESS95384123,product_view,P107446,desktop,direct,Latin America,2,Firefox,2026-03-16 08:25:22
E000037282,2025-10-05 09:59:10,C115733,SESS81405497,page_view,P105718,tablet,direct,Middle East,3,Safari,2025-10-05 10:05:10
E000037283,2026-02-22 06:32:30,C104682,SESS44792020,page_view,P111079,tablet,email,Asia Pacific,1,Safari,2026-02-22 06:37:30
E000037284,2026-02-08 04:27:59,C105486,SESS50797400,page_view,P103235,mobile,direct,Asia Pacific,3,Firefox,2026-02-08 04:42:59
E000037285,2025-11-16 16:21:03,C108427,SESS14953456,page_view,P104827,mobile,direct,Middle East,1,Firefox,2025-11-16 16:22:03
E000037286,2026-02-11 08:12:58,C109868,SESS18152458,product_view,P108983,mobile,affiliate,Latin America,1,Safari,2026-02-11 08:12:58
E000037287,2025-11-06 14:20:15,C107121,SESS67483318,page_view,P104339,desktop,organic,North America,1,Amazon_App,2025-11-06 14:27:15
E000037288,2026-03-19 15:10:13,C104036,SESS74188372,purchase_click,P111378,desktop,paid_search,Middle East,2,Edge,2026-03-19 15:27:13
E000037289,2025-12-06 11:22:18,C119238,SESS57438756,add_to_cart,P111219,mobile,social,Middle East,2,Safari,2025-12-06 11:24:18
E000037290,2026-02-23 19:20:42,C121814,SESS97190035,page_view,P108073,tablet,organic,North America,5,Amazon_App,2026-02-23 19:23:42
E000037291,2026-02-07 10:50:32,C104933,SESS66955415,product_view,P108035,desktop,organic,Middle East,1,Edge,2026-02-07 10:50:32
E000037292,2026-01-09 00:38:55,C117653,SESS39892842,page_view,P106703,mobile,organic,Middle East,1,Chrome,2026-01-09 00:39:55
E000037293,2025-11-26 13:31:51,C122570,SESS62258339,product_view,P101584,mobile,organic,Europe,2,Safari,2025-11-26 13:31:51
E000037294,2026-03-01 17:52:08,C123000,SESS89590109,page_view,P106918,mobile,email,North America,1,Amazon_App,2026-03-01 17:57:08
E000037295,2025-11-19 09:23:08,C104303,SESS96646658,checkout_start,P109259,mobile,social,Middle East,3,Chrome,2025-11-19 09:27:08
E000037296,2026-03-26 01:34:13,C112317,SESS13232010,search,P104815,mobile,paid_search,Europe,2,Chrome,2026-03-26 01:39:13
E000037297,2025-11-02 00:33:06,C121652,SESS94357508,page_view,P110922,mobile,direct,Europe,3,Chrome,2025-11-02 00:34:06
E000037298,2025-10-25 03:26:34,C124236,SESS93827370,search,P110036,desktop,organic,Europe,4,Firefox,2025-10-25 03:26:34
E000037299,2025-11-15 18:47:35,C120535,SESS61162511,page_view,P111110,desktop,social,Asia Pacific,1,Chrome,2025-11-15 18:50:35
E000037300,2025-12-01 17:56:37,C114270,SESS48376141,search,P105302,desktop,social,Latin America,2,Safari,2025-12-01 18:00:37
E000037301,2026-02-20 13:04:25,C114191,SESS28269884,product_view,P105286,desktop,social,Europe,4,Amazon_App,2026-02-20 13:12:25
E000037302,2025-11-15 05:57:39,C105428,SESS76946039,add_to_cart,P110058,mobile,organic,Latin America,2,Amazon_App,2025-11-15 06:07:39
E000037303,2025-10-25 16:35:17,C119238,SESS88704450,page_view,P109553,mobile,direct,Middle East,1,Edge,2025-10-25 16:35:17
E000037304,2026-03-28 17:08:29,C100077,SESS93143501,search,P102610,desktop,organic,Middle East,2,Chrome,2026-03-28 17:09:29
E000037305,2026-03-30 23:44:46,C109948,SESS78732110,checkout_start,P108826,mobile,organic,North America,1,Edge,2026-03-30 23:48:46
E000037306,2026-02-21 07:15:58,C106119,SESS72244796,page_view,P110038,desktop,direct,Europe,2,Firefox,2026-02-21 07:19:58
E000037307,2026-02-02 05:52:50,C102820,SESS24484999,page_view,P104962,desktop,direct,Europe,1,Chrome,2026-02-02 05:59:50
E000037308,2026-02-15 04:56:06,C114191,SESS41525527,product_view,P109619,desktop,paid_search,Asia Pacific,2,Edge,2026-02-15 04:56:06
E000037309,2026-01-18 15:40:28,C119061,SESS19988326,page_view,P107430,desktop,direct,Latin America,1,Safari,2026-01-18 15:44:28
E000037310,2025-12-18 10:50:00,C110837,SESS85611073,page_view,P102595,desktop,social,North America,3,Chrome,2025-12-18 10:52:00
E000037311,2026-01-21 12:41:38,C109291,SESS44901918,product_view,P111607,desktop,paid_search,Asia Pacific,1,Chrome,2026-01-21 12:41:38
E000037312,2026-02-24 04:16:00,C101793,SESS56180896,add_to_cart,P103531,desktop,organic,North America,2,Chrome,2026-02-24 04:17:00
E000037313,2026-02-25 00:42:24,C104270,SESS92007198,product_view,P107348,desktop,organic,North America,2,Safari,2026-02-25 00:43:24
E000037314,2026-01-08 00:25:35,C103947,SESS75580848,product_view,P111176,desktop,email,Europe,1,Firefox,2026-01-08 00:29:35
E000037315,2025-11-05 21:44:11,C118414,SESS14186316,page_view,P102350,desktop,social,Middle East,1,Amazon_App,2025-11-05 21:47:11
E000037316,2026-03-09 02:15:46,C101443,SESS85289140,checkout_start,P111761,desktop,organic,Middle East,2,Firefox,2026-03-09 02:16:46
E000037317,2026-02-02 00:28:25,C124292,SESS27600635,purchase_click,P108704,mobile,direct,Middle East,2,Chrome,2026-02-02 00:37:25
E000037318,2026-01-06 15:37:28,C113531,SESS67630525,checkout_start,P100579,desktop,organic,Middle East,2,Chrome,2026-01-06 15:41:28
E000037319,2026-03-22 07:27:20,C100784,SESS58058979,purchase_click,P105080,mobile,social,Middle East,2,Amazon_App,2026-03-22 07:31:20
E000037320,2026-03-27 18:40:03,C121395,SESS82826273,checkout_start,P110767,mobile,organic,Middle East,1,Firefox,2026-03-27 18:42:03
E000037321,2025-11-05 11:21:42,C121260,SESS85664637,remove_from_cart,P104772,mobile,affiliate,Middle East,1,Amazon_App,2025-11-05 11:22:42
E000037322,2026-03-03 04:59:47,C107247,SESS58095508,page_view,P110189,mobile,organic,Latin America,2,Chrome,2026-03-03 04:59:47
E000037323,2026-03-22 06:07:29,C119674,SESS76312020,page_view,P110213,mobile,organic,Europe,1,Chrome,2026-03-22 06:16:29
E000037324,2026-01-30 10:36:38,C119217,SESS24339685,search,P103856,mobile,direct,Europe,2,Chrome,2026-01-30 10:37:38
E000037325,2026-02-20 21:03:11,C101402,SESS42352369,product_view,P103538,mobile,direct,North America,3,Chrome,2026-02-20 21:04:11
E000037326,2026-03-16 13:50:48,C103417,SESS62740936,remove_from_cart,P107375,mobile,organic,Latin America,4,Edge,2026-03-16 13:55:48
E000037327,2025-12-22 15:10:54,C122795,SESS23614051,search,P105077,mobile,organic,Europe,1,Amazon_App,2025-12-22 15:10:54
E000037328,2026-02-23 18:00:16,C124152,SESS43397947,search,P106619,mobile,organic,Latin America,1,Firefox,2026-02-23 18:01:16
E000037329,2025-11-01 21:16:31,C110807,SESS96593929,page_view,P104674,mobile,email,Latin America,1,Chrome,2025-11-01 21:21:31
E000037330,2025-12-14 05:14:02,C105923,SESS50100358,product_view,P109641,mobile,direct,Asia Pacific,2,Chrome,2025-12-14 05:17:02
E000037331,2025-10-24 17:02:31,C109179,SESS83595592,checkout_start,P102098,desktop,organic,Europe,1,Firefox,2025-10-24 17:05:31
E000037332,2026-03-12 08:05:31,C118999,SESS54337064,checkout_start,P101810,mobile,social,Middle East,5,Chrome,2026-03-12 08:05:31
E000037333,2025-11-27 08:21:08,C107983,SESS48768981,purchase_click,P110471,desktop,email,Latin America,1,Safari,2025-11-27 08:25:08
E000037334,2025-12-06 01:07:38,C116166,SESS14401908,checkout_start,P111912,mobile,paid_search,North America,5,Firefox,2025-12-06 01:13:38
E000037335,2026-03-21 16:37:27,C104052,SESS36935847,search,P108615,mobile,direct,Asia Pacific,2,Firefox,2026-03-21 16:38:27
E000037336,2026-02-20 12:49:43,C113706,SESS14482489,page_view,P106430,desktop,organic,Asia Pacific,2,Firefox,2026-02-20 12:51:43
E000037337,2026-03-28 01:26:12,C106879,SESS64220363,product_view,P110063,mobile,social,Latin America,1,Safari,2026-03-28 01:27:12
E000037338,2026-02-02 17:44:14,C110157,SESS30438408,page_view,P106806,mobile,direct,Europe,1,Chrome,2026-02-02 17:47:14
E000037339,2026-03-02 07:33:05,C103200,SESS80829195,remove_from_cart,P100715,desktop,organic,North America,2,Safari,2026-03-02 07:35:05
E000037340,2026-02-14 12:37:11,C119814,SESS16739564,add_to_cart,P102251,desktop,organic,Asia Pacific,1,Chrome,2026-02-14 12:38:11
E000037341,2025-10-18 21:26:48,C119043,SESS79941850,page_view,P101390,mobile,organic,Latin America,2,Safari,2025-10-18 21:30:48
E000037342,2026-02-06 23:06:34,C120959,SESS73740319,page_view,P106092,desktop,organic,Middle East,1,Safari,2026-02-06 23:07:34
E000037343,2025-10-24 09:50:16,C105605,SESS19065713,product_view,P108086,mobile,direct,Middle East,1,Edge,2025-10-24 09:51:16
E000037344,2026-03-05 17:52:39,C105552,SESS58862822,purchase_click,P104772,desktop,organic,Asia Pacific,1,Firefox,2026-03-05 17:56:39
E000037345,2025-11-07 20:16:52,C120197,SESS72244527,page_view,P106787,tablet,email,Europe,1,Safari,2025-11-07 20:23:52
E000037346,2026-01-09 07:42:56,C106039,SESS54665822,page_view,P106160,mobile,organic,North America,1,Chrome,2026-01-09 07:42:56
E000037347,2025-10-21 17:14:11,C119769,SESS54388534,checkout_start,P110565,tablet,organic,Middle East,1,Amazon_App,2025-10-21 17:16:11
E000037348,2025-12-21 11:08:42,C106989,SESS64356166,add_to_cart,P103058,desktop,social,Asia Pacific,1,Safari,2025-12-21 11:19:42
E000037349,2025-12-24 06:14:32,C100083,SESS27607590,search,P106578,mobile,email,Middle East,1,Amazon_App,2025-12-24 06:18:32
E000037350,2025-12-25 11:00:38,C107700,SESS84597416,product_view,P106243,mobile,email,Asia Pacific,1,Edge,2025-12-25 11:01:38
E000037351,2025-11-04 22:08:04,C100837,SESS80188392,search,P100614,mobile,affiliate,Europe,2,Chrome,2025-11-04 22:12:04
E000037352,2026-03-06 08:59:55,C100450,SESS16109862,add_to_cart,P101158,mobile,organic,Europe,1,Amazon_App,2026-03-06 09:02:55
E000037353,2026-01-06 00:50:27,C102994,SESS82627725,search,P106710,mobile,social,North America,3,Chrome,2026-01-06 00:53:27
E000037354,2026-03-12 08:54:58,C109591,SESS87767463,product_view,P100065,mobile,social,Latin America,2,Chrome,2026-03-12 09:02:58
E000037355,2026-02-23 07:02:32,C103781,SESS48334597,add_to_cart,P107045,desktop,direct,Latin America,1,Chrome,2026-02-23 07:02:32
E000037356,2025-10-22 01:23:02,C117753,SESS97106664,page_view,P111811,tablet,social,Asia Pacific,1,Firefox,2025-10-22 01:38:02
E000037357,2025-10-27 10:46:47,C114750,SESS62377803,page_view,P109983,mobile,organic,North America,1,Safari,2025-10-27 10:59:47
E000037358,2025-12-20 07:27:28,C104542,SESS55379135,product_view,P111884,mobile,paid_search,Middle East,1,Safari,2025-12-20 07:27:28
E000037359,2025-12-13 23:15:54,C108898,SESS27473271,checkout_start,P110881,mobile,organic,Latin America,2,Safari,2025-12-13 23:17:54
E000037360,2025-11-04 10:51:41,C110712,SESS48315106,search,P109560,mobile,organic,Middle East,1,Amazon_App,2025-11-04 10:51:41
E000037361,2026-03-17 15:38:46,C101162,SESS35440383,product_view,P100153,desktop,paid_search,Middle East,1,Edge,2026-03-17 15:40:46
E000037362,2026-03-06 13:08:01,C118192,SESS71316967,product_view,P102615,mobile,organic,Asia Pacific,1,Safari,2026-03-06 13:09:01
E000037363,2025-10-21 07:51:57,C106254,SESS89602201,add_to_cart,P103563,mobile,direct,Middle East,3,Chrome,2025-10-21 07:51:57
E000037364,2025-11-01 22:10:58,C100829,SESS44966488,purchase_click,P110833,tablet,organic,Middle East,2,Safari,2025-11-01 22:13:58
E000037365,2025-12-28 07:52:50,C102675,SESS24289735,product_view,P110980,desktop,organic,Latin America,1,Chrome,2025-12-28 07:52:50
E000037366,2025-11-07 18:37:56,C105083,SESS80630400,purchase_click,P105762,desktop,affiliate,Europe,1,Safari,2025-11-07 18:37:56
E000037367,2026-02-06 06:45:51,C103682,SESS78908776,page_view,P110442,mobile,affiliate,Europe,3,Safari,2026-02-06 06:48:51
E000037368,2025-11-13 20:23:37,C122626,SESS38707614,product_view,P103173,mobile,organic,Middle East,1,Chrome,2025-11-13 20:26:37
E000037369,2026-01-24 10:28:26,C112890,SESS79617219,page_view,P103334,desktop,email,Asia Pacific,3,Firefox,2026-01-24 10:31:26
E000037370,2026-02-16 03:07:46,C110631,SESS40753244,page_view,P111269,desktop,social,Middle East,1,Firefox,2026-02-16 03:08:46
E000037371,2025-10-17 19:20:06,C117670,SESS19873837,checkout_start,P102797,mobile,social,Asia Pacific,1,Chrome,2025-10-17 19:21:06
E000037372,2026-03-10 07:29:06,C107992,SESS90529530,search,P109608,desktop,organic,Latin America,1,Amazon_App,2026-03-10 07:33:06
E000037373,2026-01-21 06:59:25,C108913,SESS61214710,product_view,P101521,mobile,social,Asia Pacific,1,Safari,2026-01-21 07:02:25
E000037374,2025-11-08 00:34:45,C100577,SESS97020203,checkout_start,P108654,mobile,direct,Middle East,1,Safari,2025-11-08 00:35:45
E000037375,2025-11-17 20:03:21,C117415,SESS68995807,page_view,P106894,mobile,affiliate,Europe,1,Edge,2025-11-17 20:03:21
E000037376,2025-11-04 16:19:21,C102742,SESS97517829,search,P100044,mobile,paid_search,Europe,2,Chrome,2025-11-04 16:24:21
E000037377,2026-03-20 04:37:35,C100295,SESS23029317,search,P109038,mobile,email,Latin America,3,Edge,2026-03-20 04:37:35
