review_id,review_time,customer_id,product_id,rating,review_title,verified_purchase,helpful_votes,sentiment_score,source_file_date,batch_loaded_at
R00013606,2025-12-08 12:05:59,C113161,P101249,5,Fast shipping,True,3,0.248,2025-12-08,2025-12-14 12:05:59
R00013607,2026-02-14 20:24:40,C105349,P105507,3,Not as expected,True,0,0.246,2026-02-14,2026-02-20 20:24:40
R00013608,2026-02-11 12:37:39,C116212,P104340,5,Needs improvement,True,1,0.632,2026-02-11,2026-02-14 12:37:39
R00013609,2026-01-14 13:28:29,C113555,P105939,5,Good quality,True,4,0.232,2026-01-14,2026-01-19 13:28:29
R00013610,2026-02-14 07:52:13,C104446,P102547,4,Excellent,True,1,0.538,2026-02-14,2026-02-19 07:52:13
R00013611,2026-02-12 09:36:43,C115523,P108376,5,Great value,True,1,0.432,2026-02-12,2026-02-18 09:36:43
R00013612,2026-02-10 04:31:42,C107161,P104221,5,Average item,False,3,0.784,2026-02-10,2026-02-12 04:31:42
R00013613,2025-10-09 06:16:49,C121080,P105046,4,Not as expected,True,3,0.996,2025-10-09,2025-10-10 06:16:49
R00013614,2025-12-17 02:40:36,C110475,P107047,5,Needs improvement,True,2,0.083,2025-12-17,2025-12-22 02:40:36
R00013615,2025-11-18 14:20:48,C121293,P101229,5,Great value,True,2,0.461,2025-11-18,2025-11-20 14:20:48
R00013616,2026-03-01 00:12:56,C107278,P108001,4,Would buy again,True,2,-0.179,2026-03-01,2026-03-04 00:12:56
R00013617,2025-11-10 11:38:15,C116472,P106689,5,Not as expected,True,2,0.396,2025-11-10,2025-11-12 11:38:15
R00013618,2026-03-14 03:58:28,C109570,P109156,5,Fast shipping,True,3,0.523,2026-03-14,2026-03-19 03:58:28
R00013619,2026-02-21 15:34:04,C118531,P101559,5,Average item,True,2,0.938,2026-02-21,2026-02-24 15:34:04
R00013620,2026-01-30 13:30:57,C101881,P103644,4,Would buy again,True,1,0.354,2026-01-30,2026-02-05 13:30:57
R00013621,2025-10-18 12:35:53,C124067,P100544,5,Would buy again,True,4,0.111,2025-10-18,2025-10-24 12:35:53
R00013622,2025-12-03 06:45:44,C100592,P101676,5,Excellent,True,2,0.344,2025-12-03,2025-12-06 06:45:44
R00013623,2026-03-28 02:42:05,C101295,P108051,4,Needs improvement,True,0,0.364,2026-03-28,2026-03-29 02:42:05
R00013624,2026-02-13 15:46:52,C114095,P110029,3,Excellent,True,4,0.606,2026-02-13,2026-02-17 15:46:52
R00013625,2025-12-27 03:16:33,C113161,P101212,1,Would buy again,True,3,0.719,2025-12-27,2026-01-02 03:16:33
R00013626,2026-03-01 18:42:45,C106533,P108002,5,Average item,True,3,1.0,2026-03-01,2026-03-04 18:42:45
R00013627,2025-12-04 16:23:08,C115873,P105257,4,Fast shipping,True,1,0.228,2025-12-04,2025-12-07 16:23:08
R00013628,2025-10-26 18:54:07,C101729,P100157,4,Average item,True,2,0.419,2025-10-26,2025-10-31 18:54:07
R00013629,2025-11-19 01:53:00,C104795,P102118,3,Needs improvement,False,1,0.75,2025-11-19,2025-11-22 01:53:00
R00013630,2025-11-03 16:22:39,C122719,P100863,1,Excellent,True,2,0.713,2025-11-03,2025-11-07 16:22:39
R00013631,2025-12-30 04:18:57,C112036,P106701,5,Excellent,True,3,0.406,2025-12-30,2026-01-04 04:18:57
R00013632,2026-03-04 19:37:56,C111912,P103139,4,Great value,False,6,0.349,2026-03-04,2026-03-05 19:37:56
R00013633,2025-12-04 19:42:26,C110594,P106518,3,Fast shipping,True,3,0.232,2025-12-04,2025-12-06 19:42:26
R00013634,2025-11-05 17:20:27,C107093,P110078,2,Average item,True,4,0.902,2025-11-05,2025-11-11 17:20:27
R00013635,2025-10-09 10:29:11,C101941,P103713,5,Excellent,True,1,-0.064,2025-10-09,2025-10-11 10:29:11
R00013636,2025-11-24 13:49:49,C101405,P105200,4,Good quality,True,2,0.601,2025-11-24,2025-11-27 13:49:49
R00013637,2026-03-30 22:00:11,C105134,P111675,4,Average item,True,2,0.514,2026-03-30,2026-04-02 22:00:11
R00013638,2026-02-06 12:17:58,C103081,P106319,5,Excellent,False,0,1.0,2026-02-06,2026-02-08 12:17:58
R00013639,2025-12-05 08:26:31,C108557,P100900,4,Would buy again,True,1,0.948,2025-12-05,2025-12-06 08:26:31
R00013640,2025-10-18 20:09:15,C124014,P103211,1,Would buy again,True,0,-0.027,2025-10-18,2025-10-24 20:09:15
R00013641,2025-11-09 01:56:11,C118234,P106638,4,Not as expected,True,3,-0.069,2025-11-09,2025-11-10 01:56:11
R00013642,2025-12-03 23:03:37,C101240,P109465,5,Good quality,True,3,0.358,2025-12-03,2025-12-05 23:03:37
R00013643,2026-01-04 02:30:45,C117523,P100299,5,Excellent,True,5,0.358,2026-01-04,2026-01-07 02:30:45
R00013644,2025-12-20 13:06:36,C101358,P105275,5,Fast shipping,True,0,1.0,2025-12-20,2025-12-24 13:06:36
R00013645,2025-10-07 11:39:26,C105702,P110107,5,Great value,True,3,0.708,2025-10-07,2025-10-13 11:39:26
R00013646,2026-03-31 23:47:53,C123208,P103404,4,Not as expected,True,3,0.524,2026-03-31,2026-04-05 23:47:53
R00013647,2026-03-10 07:57:25,C105215,P105318,5,Good quality,True,3,0.753,2026-03-10,2026-03-15 07:57:25
R00013648,2025-12-27 18:50:00,C120548,P101722,5,Would buy again,True,2,0.053,2025-12-27,2025-12-30 18:50:00
R00013649,2025-11-10 14:49:55,C104181,P105170,5,Not as expected,True,0,0.65,2025-11-10,2025-11-14 14:49:55
R00013650,2025-11-30 07:32:29,C109813,P111676,2,Great value,True,0,0.512,2025-11-30,2025-12-05 07:32:29
R00013651,2026-03-24 04:46:44,C124335,P101961,5,Good quality,True,3,0.871,2026-03-24,2026-03-26 04:46:44
R00013652,2026-03-11 11:23:24,C116461,P100431,3,Great value,False,1,0.659,2026-03-11,2026-03-17 11:23:24
R00013653,2026-03-14 05:38:18,C118913,P104990,5,Not as expected,False,7,-0.198,2026-03-14,2026-03-15 05:38:18
R00013654,2025-11-08 20:50:45,C109131,P111807,5,Fast shipping,True,3,0.662,2025-11-08,2025-11-11 20:50:45
R00013655,2026-02-11 07:20:29,C104386,P101185,3,Excellent,True,0,1.0,2026-02-11,2026-02-13 07:20:29
R00013656,2026-02-11 19:57:49,C123360,P111142,5,Good quality,True,1,0.449,2026-02-11,2026-02-14 19:57:49
R00013657,2026-01-13 09:48:27,C102678,P105564,3,Good quality,True,5,0.584,2026-01-13,2026-01-19 09:48:27
R00013658,2025-11-12 10:09:26,C111520,P101037,5,Great value,True,3,0.105,2025-11-12,2025-11-17 10:09:26
R00013659,2025-12-26 01:55:32,C101734,P104291,4,Fast shipping,True,3,0.22,2025-12-26,2025-12-31 01:55:32
R00013660,2026-01-08 10:19:43,C102345,P106598,2,Fast shipping,False,0,0.562,2026-01-08,2026-01-11 10:19:43
R00013661,2026-03-24 20:59:18,C103924,P106292,4,Would buy again,True,3,0.532,2026-03-24,2026-03-26 20:59:18
R00013662,2025-11-27 19:59:56,C117925,P104538,4,Not as expected,False,2,0.93,2025-11-27,2025-11-28 19:59:56
R00013663,2025-11-29 01:25:50,C119265,P105239,3,Not as expected,True,1,0.759,2025-11-29,2025-12-05 01:25:50
R00013664,2025-10-31 22:44:52,C114365,P102721,4,Fast shipping,True,1,0.171,2025-10-31,2025-11-06 22:44:52
R00013665,2025-11-10 12:12:11,C122564,P108100,5,Not as expected,True,4,0.514,2025-11-10,2025-11-14 12:12:11
R00013666,2025-12-09 11:11:54,C111882,P105398,5,Needs improvement,True,3,0.401,2025-12-09,2025-12-13 11:11:54
R00013667,2026-02-01 18:21:47,C109864,P110943,4,Average item,True,3,0.264,2026-02-01,2026-02-06 18:21:47
R00013668,2025-11-08 09:50:49,C103640,P103749,5,Fast shipping,True,2,0.652,2025-11-08,2025-11-13 09:50:49
R00013669,2026-03-27 08:45:07,C109696,P101640,2,Good quality,False,3,0.793,2026-03-27,2026-03-28 08:45:07
R00013670,2025-12-28 12:48:13,C118427,P104638,4,Average item,True,2,0.289,2025-12-28,2025-12-29 12:48:13
R00013671,2025-11-01 09:38:22,C118114,P103015,5,Needs improvement,True,3,0.947,2025-11-01,2025-11-04 09:38:22
R00013672,2026-03-15 20:30:47,C114583,P100241,5,Average item,True,5,0.834,2026-03-15,2026-03-16 20:30:47
R00013673,2025-11-28 20:57:08,C114162,P108282,4,Would buy again,True,4,1.0,2025-11-28,2025-11-30 20:57:08
R00013674,2026-03-05 13:29:20,C102889,P110598,2,Great value,False,2,0.732,2026-03-05,2026-03-08 13:29:20
R00013675,2025-10-26 05:21:15,C124822,P102644,4,Good quality,True,2,0.035,2025-10-26,2025-10-27 05:21:15
R00013676,2026-02-07 06:59:55,C108634,P105572,2,Average item,True,2,0.705,2026-02-07,2026-02-10 06:59:55
R00013677,2025-12-19 05:52:36,C114458,P106549,4,Needs improvement,True,4,0.499,2025-12-19,2025-12-24 05:52:36
R00013678,2026-03-31 12:41:35,C118010,P107407,5,Excellent,True,0,0.651,2026-03-31,2026-04-06 12:41:35
R00013679,2025-10-08 10:49:16,C100359,P107923,4,Average item,True,1,0.693,2025-10-08,2025-10-13 10:49:16
R00013680,2026-02-22 03:38:25,C121794,P109436,5,Excellent,True,1,0.814,2026-02-22,2026-02-24 03:38:25
R00013681,2025-11-19 11:28:02,C102179,P100359,3,Would buy again,True,0,0.633,2025-11-19,2025-11-22 11:28:02
R00013682,2026-02-20 16:22:04,C112743,P104225,3,Fast shipping,True,4,0.669,2026-02-20,2026-02-26 16:22:04
R00013683,2025-10-20 14:27:00,C123837,P100640,5,Great value,True,1,0.633,2025-10-20,2025-10-26 14:27:00
R00013684,2026-03-08 00:07:24,C114891,P100588,5,Average item,True,2,0.707,2026-03-08,2026-03-13 00:07:24
R00013685,2025-11-04 06:54:22,C112531,P100648,3,Great value,True,0,1.0,2025-11-04,2025-11-08 06:54:22
R00013686,2026-03-17 11:04:56,C115245,P110949,4,Fast shipping,True,3,0.647,2026-03-17,2026-03-18 11:04:56
R00013687,2025-11-27 09:28:50,C118767,P103245,5,Good quality,True,7,-0.256,2025-11-27,2025-11-30 09:28:50
R00013688,2026-02-09 08:23:42,C103711,P107905,5,Average item,True,1,0.378,2026-02-09,2026-02-12 08:23:42
R00013689,2025-10-20 03:48:49,C101945,P109530,4,Good quality,False,3,0.243,2025-10-20,2025-10-23 03:48:49
R00013690,2026-03-26 17:03:01,C105877,P105520,5,Needs improvement,True,1,-0.172,2026-03-26,2026-03-29 17:03:01
R00013691,2026-03-15 10:47:26,C112176,P106947,5,Needs improvement,True,1,0.753,2026-03-15,2026-03-16 10:47:26
R00013692,2025-10-07 00:16:34,C100783,P108398,3,Good quality,True,5,0.591,2025-10-07,2025-10-10 00:16:34
R00013693,2025-12-03 08:54:11,C112470,P104174,4,Not as expected,True,2,0.335,2025-12-03,2025-12-09 08:54:11
R00013694,2025-10-04 23:23:17,C113122,P103287,4,Average item,True,3,0.365,2025-10-04,2025-10-08 23:23:17
R00013695,2025-11-25 01:08:53,C119696,P107504,4,Excellent,True,3,0.9,2025-11-25,2025-12-01 01:08:53
R00013696,2026-03-18 19:49:28,C118748,P111519,3,Not as expected,True,3,0.691,2026-03-18,2026-03-19 19:49:28
R00013697,2026-03-08 23:52:50,C120647,P106316,2,Fast shipping,True,2,0.677,2026-03-08,2026-03-13 23:52:50
R00013698,2025-10-16 15:29:14,C119503,P105068,1,Average item,True,2,0.056,2025-10-16,2025-10-18 15:29:14
R00013699,2026-03-19 17:00:38,C113703,P104231,4,Would buy again,True,0,0.455,2026-03-19,2026-03-24 17:00:38
R00013700,2026-01-30 03:53:37,C118880,P106526,4,Needs improvement,True,2,0.34,2026-01-30,2026-01-31 03:53:37
R00013701,2025-11-12 06:07:34,C111487,P111772,5,Would buy again,False,5,0.156,2025-11-12,2025-11-18 06:07:34
R00013702,2026-02-25 17:43:07,C123661,P102453,5,Fast shipping,True,2,1.0,2026-02-25,2026-02-27 17:43:07
R00013703,2025-11-21 21:58:26,C110118,P105245,4,Not as expected,True,4,0.502,2025-11-21,2025-11-22 21:58:26
R00013704,2026-01-03 19:01:00,C111066,P107899,4,Fast shipping,True,3,0.47,2026-01-03,2026-01-07 19:01:00
R00013705,2025-12-24 18:57:31,C114297,P104976,4,Excellent,True,2,0.309,2025-12-24,2025-12-29 18:57:31
R00013706,2026-03-05 23:44:24,C112305,P111357,1,Fast shipping,True,2,-0.259,2026-03-05,2026-03-08 23:44:24
R00013707,2026-01-01 14:57:16,C104848,P106117,4,Good quality,True,4,0.034,2026-01-01,2026-01-03 14:57:16
R00013708,2025-10-21 01:54:13,C122048,P101125,5,Not as expected,True,2,0.147,2025-10-21,2025-10-24 01:54:13
R00013709,2026-02-28 09:15:20,C108186,P102542,4,Excellent,True,5,-0.439,2026-02-28,2026-03-01 09:15:20
R00013710,2025-12-23 20:43:39,C105169,P101113,4,Needs improvement,True,4,-0.252,2025-12-23,2025-12-25 20:43:39
R00013711,2026-03-05 13:11:54,C114639,P106976,5,Would buy again,True,3,0.19,2026-03-05,2026-03-11 13:11:54
R00013712,2026-03-19 08:46:03,C103028,P109952,5,Needs improvement,True,3,0.863,2026-03-19,2026-03-24 08:46:03
R00013713,2026-03-11 19:15:37,C114056,P110721,3,Great value,True,3,0.105,2026-03-11,2026-03-15 19:15:37
R00013714,2026-02-05 10:20:28,C106393,P100852,3,Would buy again,True,2,-0.173,2026-02-05,2026-02-09 10:20:28
R00013715,2025-11-23 18:13:22,C106118,P104772,3,Needs improvement,False,1,0.625,2025-11-23,2025-11-27 18:13:22
R00013716,2026-01-19 04:50:55,C123261,P102415,3,Average item,True,2,0.515,2026-01-19,2026-01-20 04:50:55
R00013717,2026-02-22 08:19:41,C107525,P104645,4,Not as expected,False,2,0.306,2026-02-22,2026-02-27 08:19:41
R00013718,2026-02-07 22:24:14,C111585,P103182,5,Fast shipping,True,2,0.373,2026-02-07,2026-02-09 22:24:14
R00013719,2025-10-17 01:32:08,C121949,P110706,3,Average item,True,1,0.257,2025-10-17,2025-10-21 01:32:08
R00013720,2026-01-24 12:30:36,C100237,P107984,4,Needs improvement,True,2,-0.003,2026-01-24,2026-01-28 12:30:36
R00013721,2025-10-11 16:46:11,C107454,P109160,4,Would buy again,True,1,0.049,2025-10-11,2025-10-16 16:46:11
R00013722,2025-10-06 12:52:14,C118220,P110488,4,Would buy again,True,2,-0.01,2025-10-06,2025-10-10 12:52:14
R00013723,2025-12-06 09:40:26,C123646,P105407,4,Average item,True,3,0.71,2025-12-06,2025-12-09 09:40:26
R00013724,2025-10-31 11:23:22,C111269,P101982,5,Average item,True,2,-0.211,2025-10-31,2025-11-04 11:23:22
R00013725,2026-01-10 03:00:02,C119249,P102474,5,Needs improvement,True,4,0.603,2026-01-10,2026-01-13 03:00:02
R00013726,2026-03-04 10:30:07,C106838,P108604,4,Would buy again,True,4,0.566,2026-03-04,2026-03-09 10:30:07
R00013727,2025-11-07 03:22:46,C107302,P106433,4,Great value,True,0,0.774,2025-11-07,2025-11-10 03:22:46
R00013728,2026-01-29 19:17:00,C106455,P108019,1,Would buy again,True,6,0.071,2026-01-29,2026-02-02 19:17:00
R00013729,2026-01-01 07:49:58,C101461,P102103,5,Not as expected,False,1,0.341,2026-01-01,2026-01-05 07:49:58
R00013730,2025-11-24 20:26:34,C124139,P108026,5,Average item,False,7,0.139,2025-11-24,2025-11-27 20:26:34
R00013731,2025-11-26 11:43:57,C111716,P101654,1,Fast shipping,False,4,0.211,2025-11-26,2025-11-28 11:43:57
R00013732,2026-03-21 19:49:09,C123982,P103607,2,Average item,True,2,0.83,2026-03-21,2026-03-22 19:49:09
R00013733,2025-12-14 21:35:35,C113621,P102192,3,Fast shipping,True,1,0.842,2025-12-14,2025-12-15 21:35:35
R00013734,2026-01-24 22:28:47,C113343,P111048,5,Fast shipping,True,3,0.284,2026-01-24,2026-01-29 22:28:47
R00013735,2026-02-11 04:07:09,C118158,P103731,4,Not as expected,True,0,-0.174,2026-02-11,2026-02-12 04:07:09
R00013736,2026-02-18 15:14:56,C108714,P111604,4,Not as expected,True,3,0.258,2026-02-18,2026-02-24 15:14:56
R00013737,2025-11-29 00:03:10,C101689,P103611,5,Not as expected,True,5,0.114,2025-11-29,2025-12-02 00:03:10
R00013738,2025-11-21 07:53:28,C115581,P101411,4,Fast shipping,True,5,0.564,2025-11-21,2025-11-27 07:53:28
R00013739,2025-12-17 19:28:53,C113577,P110290,5,Great value,True,3,0.575,2025-12-17,2025-12-22 19:28:53
R00013740,2025-11-10 19:28:29,C103686,P109763,5,Needs improvement,True,3,-0.423,2025-11-10,2025-11-14 19:28:29
R00013741,2026-01-29 10:51:09,C104627,P110494,4,Needs improvement,False,2,0.348,2026-01-29,2026-01-31 10:51:09
R00013742,2025-11-06 04:18:57,C108222,P102810,4,Average item,True,3,0.386,2025-11-06,2025-11-09 04:18:57
R00013743,2025-10-22 23:09:10,C105441,P111833,2,Fast shipping,False,3,0.592,2025-10-22,2025-10-26 23:09:10
R00013744,2025-10-09 02:45:00,C123157,P111413,5,Average item,True,3,0.753,2025-10-09,2025-10-10 02:45:00
R00013745,2026-03-27 06:47:19,C116117,P109505,4,Needs improvement,False,1,0.816,2026-03-27,2026-04-01 06:47:19
R00013746,2025-11-08 14:17:21,C103419,P100447,3,Great value,True,3,0.941,2025-11-08,2025-11-14 14:17:21
R00013747,2025-10-07 19:14:46,C124563,P104377,3,Fast shipping,True,3,0.939,2025-10-07,2025-10-09 19:14:46
R00013748,2025-10-25 18:40:29,C112720,P100314,5,Needs improvement,True,1,0.382,2025-10-25,2025-10-26 18:40:29
R00013749,2025-11-20 21:59:14,C116602,P106521,4,Not as expected,True,3,0.421,2025-11-20,2025-11-23 21:59:14
R00013750,2025-12-16 02:26:10,C104104,P103083,5,Not as expected,True,2,0.703,2025-12-16,2025-12-18 02:26:10
R00013751,2026-03-09 20:14:34,C124235,P109607,5,Would buy again,True,1,0.696,2026-03-09,2026-03-12 20:14:34
R00013752,2026-03-05 18:38:26,C105267,P106331,5,Average item,False,5,0.853,2026-03-05,2026-03-07 18:38:26
R00013753,2025-11-08 08:45:03,C104937,P111009,5,Great value,True,2,0.171,2025-11-08,2025-11-14 08:45:03
R00013754,2026-01-30 20:23:44,C102298,P110897,4,Excellent,True,1,0.42,2026-01-30,2026-02-04 20:23:44
R00013755,2026-01-20 01:58:33,C105094,P104209,5,Needs improvement,True,1,0.538,2026-01-20,2026-01-25 01:58:33
R00013756,2025-12-13 20:15:57,C102339,P111341,4,Fast shipping,True,2,0.245,2025-12-13,2025-12-17 20:15:57
R00013757,2026-01-28 09:59:54,C115164,P101887,5,Average item,False,1,0.289,2026-01-28,2026-01-31 09:59:54
R00013758,2026-01-04 08:07:07,C119861,P101597,3,Fast shipping,True,4,0.082,2026-01-04,2026-01-06 08:07:07
R00013759,2026-01-21 11:58:07,C118478,P104867,4,Would buy again,True,0,0.805,2026-01-21,2026-01-24 11:58:07
R00013760,2026-01-27 03:34:43,C111147,P101747,4,Would buy again,True,1,0.559,2026-01-27,2026-01-30 03:34:43
R00013761,2026-01-24 21:38:23,C107357,P107423,4,Excellent,True,1,0.941,2026-01-24,2026-01-28 21:38:23
R00013762,2025-12-23 00:18:07,C107191,P104644,4,Needs improvement,False,1,-0.088,2025-12-23,2025-12-27 00:18:07
R00013763,2026-03-22 02:53:06,C101065,P101789,5,Good quality,False,2,0.878,2026-03-22,2026-03-23 02:53:06
R00013764,2026-02-22 12:14:52,C124612,P104115,5,Average item,True,4,0.495,2026-02-22,2026-02-27 12:14:52
R00013765,2025-10-01 13:08:02,C105447,P106995,4,Would buy again,True,1,1.0,2025-10-01,2025-10-05 13:08:02
R00013766,2025-12-28 05:13:50,C121368,P104506,3,Fast shipping,True,6,0.884,2025-12-28,2025-12-29 05:13:50
R00013767,2025-11-06 11:15:42,C112604,P104985,5,Fast shipping,True,5,0.553,2025-11-06,2025-11-12 11:15:42
R00013768,2025-12-09 15:46:26,C122918,P106482,3,Great value,True,1,0.261,2025-12-09,2025-12-11 15:46:26
R00013769,2026-02-23 23:58:24,C106360,P105678,5,Not as expected,True,5,0.737,2026-02-23,2026-03-01 23:58:24
R00013770,2025-12-30 06:01:48,C112680,P108742,5,Would buy again,True,0,0.159,2025-12-30,2026-01-01 06:01:48
R00013771,2025-12-20 20:49:57,C108638,P105978,2,Not as expected,True,5,0.913,2025-12-20,2025-12-25 20:49:57
R00013772,2026-03-30 05:08:16,C116763,P109643,3,Would buy again,True,2,0.935,2026-03-30,2026-04-02 05:08:16
R00013773,2026-01-03 01:52:03,C121069,P102042,4,Needs improvement,True,2,0.356,2026-01-03,2026-01-09 01:52:03
R00013774,2025-10-09 22:27:11,C122505,P111330,5,Not as expected,True,2,0.909,2025-10-09,2025-10-14 22:27:11
R00013775,2025-12-31 00:42:18,C101603,P111292,5,Would buy again,True,2,0.36,2025-12-31,2026-01-06 00:42:18
R00013776,2025-11-22 00:10:44,C120834,P110813,3,Good quality,True,3,0.348,2025-11-22,2025-11-28 00:10:44
R00013777,2025-10-22 18:52:05,C110020,P107649,3,Excellent,False,1,0.344,2025-10-22,2025-10-26 18:52:05
R00013778,2026-03-23 09:16:09,C104488,P111819,4,Good quality,True,4,0.093,2026-03-23,2026-03-26 09:16:09
R00013779,2026-02-28 21:01:21,C104241,P106355,5,Good quality,True,1,-0.269,2026-02-28,2026-03-05 21:01:21
R00013780,2026-02-01 22:17:07,C117816,P103674,1,Would buy again,True,1,0.25,2026-02-01,2026-02-05 22:17:07
R00013781,2026-01-06 19:09:58,C124459,P101098,4,Average item,True,0,1.0,2026-01-06,2026-01-12 19:09:58
R00013782,2026-03-17 09:19:14,C119040,P103688,4,Fast shipping,True,2,0.714,2026-03-17,2026-03-20 09:19:14
R00013783,2025-11-12 17:19:50,C111822,P108419,5,Good quality,True,3,1.0,2025-11-12,2025-11-15 17:19:50
R00013784,2026-01-01 03:59:17,C100048,P107230,3,Would buy again,True,3,0.35,2026-01-01,2026-01-03 03:59:17
R00013785,2025-11-30 02:37:12,C111292,P108983,4,Not as expected,True,4,1.0,2025-11-30,2025-12-01 02:37:12
R00013786,2025-10-09 10:56:39,C117031,P110882,5,Good quality,True,3,0.186,2025-10-09,2025-10-15 10:56:39
R00013787,2025-10-24 07:36:14,C114459,P109789,2,Average item,True,2,0.201,2025-10-24,2025-10-25 07:36:14
R00013788,2026-03-24 05:08:55,C111085,P106786,4,Good quality,True,2,0.161,2026-03-24,2026-03-27 05:08:55
R00013789,2026-03-22 10:29:21,C107573,P110643,4,Would buy again,True,2,0.244,2026-03-22,2026-03-26 10:29:21
R00013790,2026-01-09 07:56:12,C106171,P111394,4,Would buy again,True,5,0.695,2026-01-09,2026-01-10 07:56:12
R00013791,2025-10-05 13:57:54,C102555,P107742,5,Excellent,True,4,0.95,2025-10-05,2025-10-06 13:57:54
R00013792,2026-01-26 11:28:59,C100564,P103177,3,Average item,False,4,-0.128,2026-01-26,2026-01-29 11:28:59
R00013793,2026-03-26 17:38:28,C103011,P107693,4,Great value,True,1,0.704,2026-03-26,2026-04-01 17:38:28
R00013794,2026-01-26 13:48:25,C101785,P106171,3,Needs improvement,True,3,0.835,2026-01-26,2026-02-01 13:48:25
R00013795,2026-03-15 22:21:05,C106935,P107478,5,Average item,True,4,0.747,2026-03-15,2026-03-18 22:21:05
R00013796,2026-01-11 09:23:13,C122978,P110709,3,Needs improvement,True,3,0.184,2026-01-11,2026-01-12 09:23:13
R00013797,2025-11-23 23:32:50,C111682,P101839,5,Great value,False,2,0.529,2025-11-23,2025-11-26 23:32:50
R00013798,2025-12-27 03:14:39,C121961,P104695,4,Would buy again,True,2,0.317,2025-12-27,2025-12-30 03:14:39
R00013799,2025-10-15 16:22:03,C117834,P105164,3,Average item,False,3,0.428,2025-10-15,2025-10-19 16:22:03
R00013800,2026-03-13 06:06:07,C117269,P104566,4,Excellent,False,5,0.3,2026-03-13,2026-03-15 06:06:07
R00013801,2025-11-25 02:25:42,C113293,P109134,5,Great value,True,1,0.21,2025-11-25,2025-11-26 02:25:42
R00013802,2025-11-24 10:21:58,C102307,P100887,5,Would buy again,True,2,0.645,2025-11-24,2025-11-30 10:21:58
R00013803,2026-01-02 10:39:18,C124221,P100009,4,Good quality,True,3,0.112,2026-01-02,2026-01-04 10:39:18
R00013804,2026-03-02 11:03:16,C117405,P105613,3,Fast shipping,True,1,0.547,2026-03-02,2026-03-05 11:03:16
