order_id,event_time,arrival_time,customer_id,product_id,quantity,unit_price,discount_amount,shipping_fee,payment_status,shipping_status,warehouse_id,delivery_partner,late_arrival_flag,source_system,total_amount
O00019048,2025-11-22 12:55:27,2025-11-24 02:17:27,C100514,P101453,2,14.97,0.0,9.99,refunded,delivered,WH-NA-02,FedEx,True,shipping_partner,39.93
O00019049,2026-01-08 17:20:41,2026-01-08 18:51:55,C100171,P105163,1,16.55,2.48,0.0,paid,delivered,WH-ME-02,UPS,False,payment_gateway,14.07
O00019050,2025-11-05 12:09:50,2025-11-05 13:25:42,C112817,P105910,1,40.64,0.0,0.0,paid,delivered,WH-LA-03,Local Partner,False,order_service,40.64
O00019051,2025-11-12 04:34:55,2025-11-12 11:03:01,C123008,P101807,1,21.04,0.0,3.99,paid,delivered,WH-NA-01,FedEx,True,order_service,25.03
O00019052,2025-12-22 17:28:30,2025-12-22 18:22:43,C106881,P107560,1,6.62,0.33,0.0,paid,delivered,WH-EU-04,DHL,False,shipping_partner,6.29
O00019053,2025-11-09 07:05:55,2025-11-09 08:45:42,C116239,P103499,3,36.12,0.0,0.0,paid,delayed,WH-LA-01,FedEx,False,order_service,108.36
O00019054,2025-11-26 23:39:53,2025-11-27 01:22:15,C114279,P105868,2,74.91,0.0,9.99,paid,in_transit,WH-ME-03,DHL,False,payment_gateway,159.81
O00019055,2025-11-07 10:25:50,2025-11-07 21:31:59,C114338,P102279,3,25.11,3.77,0.0,paid,delayed,WH-AP-04,FedEx,True,shipping_partner,71.56
O00019056,2026-01-02 19:24:44,2026-01-02 20:23:31,C101295,P107299,1,47.83,4.78,0.0,paid,delivered,WH-NA-02,FedEx,False,payment_gateway,43.05
O00019057,2026-02-26 22:00:30,2026-02-28 00:22:53,C115235,P100179,1,65.64,3.28,5.99,paid,delivered,WH-ME-04,DHL,True,shipping_partner,68.35
O00019058,2025-10-05 07:44:09,2025-10-05 08:54:59,C107893,P105696,3,21.7,13.02,3.99,paid,delayed,WH-ME-01,DHL,False,shipping_partner,56.07
O00019059,2026-03-10 02:14:43,2026-03-10 04:00:45,C106107,P107860,1,68.9,6.89,3.99,paid,in_transit,WH-AP-01,UPS,False,shipping_partner,66.0
O00019060,2026-02-14 14:07:46,2026-02-15 08:55:40,C107734,P110576,1,9.75,0.0,3.99,paid,delivered,WH-ME-03,Local Partner,True,shipping_partner,13.74
O00019061,2026-02-02 17:11:19,2026-02-02 18:04:05,C100080,P101330,1,12.42,0.0,5.99,refunded,delivered,WH-EU-02,UPS,False,order_service,18.41
O00019062,2025-11-12 15:56:54,2025-11-13 09:45:20,C118958,P104658,1,18.05,0.0,5.99,paid,delivered,WH-NA-02,FedEx,True,order_service,24.04
O00019063,2025-12-29 15:42:06,2025-12-29 16:27:03,C116419,P109444,2,28.42,0.0,0.0,paid,in_transit,WH-ME-01,Local Partner,False,order_service,56.84
O00019064,2025-10-13 19:53:29,2025-10-13 20:24:57,C114662,P100935,1,77.47,0.0,9.99,paid,delayed,WH-AP-03,Local Partner,False,payment_gateway,87.46
O00019065,2026-03-18 09:02:52,2026-03-18 10:10:13,C101962,P100781,1,8.32,0.83,0.0,paid,delivered,WH-LA-04,Amazon Logistics,False,shipping_partner,7.49
O00019066,2025-10-12 10:09:28,2025-10-13 20:58:23,C117713,P103358,1,60.35,3.02,3.99,refunded,delivered,WH-ME-04,Amazon Logistics,True,shipping_partner,61.32
O00019067,2026-03-08 03:45:12,2026-03-08 03:58:14,C114431,P111508,1,22.94,4.59,0.0,paid,delivered,WH-NA-02,Local Partner,False,order_service,18.35
O00019068,2025-10-07 01:46:16,2025-10-08 01:39:36,C121347,P101712,1,28.12,0.0,0.0,paid,delivered,WH-AP-01,Local Partner,True,order_service,28.12
O00019069,2026-02-17 17:49:30,2026-02-19 10:12:44,C102305,P111979,2,19.54,3.91,0.0,paid,delivered,WH-NA-01,Amazon Logistics,True,payment_gateway,35.17
O00019070,2025-10-19 20:40:02,2025-10-19 21:06:18,C113347,P100765,1,18.94,0.0,0.0,paid,delivered,WH-LA-04,Local Partner,False,shipping_partner,18.94
O00019071,2026-01-03 10:10:08,2026-01-03 23:02:02,C103557,P102933,1,164.07,0.0,5.99,paid,delivered,WH-NA-01,FedEx,True,order_service,170.06
O00019072,2026-02-19 19:24:01,2026-02-19 20:14:58,C108406,P107565,1,58.67,5.87,5.99,paid,delivered,WH-ME-03,UPS,False,shipping_partner,58.79
O00019073,2025-11-19 17:26:54,2025-11-20 19:40:06,C114297,P107240,1,22.67,0.0,3.99,paid,in_transit,WH-LA-01,UPS,True,order_service,26.66
O00019074,2025-10-02 23:35:00,2025-10-03 01:29:41,C108757,P108934,1,7.98,0.8,9.99,paid,delivered,WH-ME-03,UPS,False,order_service,17.17
O00019075,2025-12-12 06:50:07,2025-12-12 08:01:11,C109362,P111846,1,18.01,3.6,3.99,paid,in_transit,WH-NA-01,Amazon Logistics,False,order_service,18.4
O00019076,2025-10-03 11:10:57,2025-10-03 11:55:56,C110790,P101941,2,12.19,0.0,5.99,pending,delivered,WH-LA-02,Amazon Logistics,False,payment_gateway,30.37
O00019077,2025-11-19 05:57:37,2025-11-19 07:26:13,C117408,P101518,1,19.38,0.0,9.99,paid,delayed,WH-AP-01,DHL,False,payment_gateway,29.37
O00019078,2025-10-11 23:15:57,2025-10-12 00:44:11,C111476,P105576,1,48.97,2.45,0.0,paid,delivered,WH-ME-02,FedEx,False,shipping_partner,46.52
O00019079,2025-11-21 10:40:50,2025-11-21 20:04:03,C124353,P108213,3,13.07,5.88,0.0,paid,in_transit,WH-NA-03,UPS,True,payment_gateway,33.33
O00019080,2025-10-31 14:52:28,2025-11-02 10:08:44,C110191,P108769,1,22.14,0.0,0.0,paid,in_transit,WH-ME-03,DHL,True,order_service,22.14
O00019081,2026-01-11 00:08:46,2026-01-12 15:15:06,C122409,P103245,1,69.98,3.5,0.0,paid,returned,WH-AP-02,Amazon Logistics,True,order_service,66.48
O00019082,2025-10-23 09:38:14,2025-10-23 09:51:20,C118493,P102084,1,25.76,1.29,5.99,paid,delivered,WH-LA-04,FedEx,False,payment_gateway,30.46
O00019083,2025-11-11 17:59:27,2025-11-11 19:42:08,C109754,P109781,1,30.64,0.0,3.99,paid,delayed,WH-NA-02,DHL,False,payment_gateway,34.63
O00019084,2026-03-31 00:38:06,2026-03-31 00:39:50,C119379,P101687,1,32.85,0.0,5.99,paid,delivered,WH-LA-03,Amazon Logistics,False,order_service,38.84
O00019085,2026-01-08 13:21:17,2026-01-09 06:05:34,C108633,P105396,2,70.44,0.0,0.0,paid,delivered,WH-ME-04,FedEx,True,order_service,140.88
O00019086,2025-12-06 00:22:48,2025-12-06 02:07:22,C116168,P101657,1,15.04,1.5,0.0,paid,delivered,WH-ME-02,UPS,False,shipping_partner,13.54
O00019087,2025-10-01 07:14:20,2025-10-01 07:22:22,C102641,P108458,2,26.17,0.0,0.0,paid,delivered,WH-AP-01,Amazon Logistics,False,payment_gateway,52.34
O00019088,2026-03-08 01:12:50,2026-03-08 02:02:35,C115821,P109247,1,5.85,0.0,3.99,paid,returned,WH-ME-03,Amazon Logistics,False,shipping_partner,9.84
O00019089,2025-10-20 16:49:20,2025-10-20 16:52:15,C122829,P109788,1,12.1,1.82,0.0,failed,delivered,WH-LA-02,Local Partner,False,shipping_partner,10.28
O00019090,2026-02-02 00:56:53,2026-02-02 01:43:22,C115276,P100105,3,10.39,0.0,0.0,paid,delivered,WH-ME-04,DHL,False,payment_gateway,31.17
O00019091,2026-01-03 16:57:11,2026-01-03 17:04:15,C116340,P104894,1,11.35,0.0,3.99,paid,delivered,WH-NA-04,Amazon Logistics,False,shipping_partner,15.34
O00019092,2026-03-23 13:59:28,2026-03-23 14:55:27,C119512,P101932,1,6.49,0.0,3.99,paid,in_transit,WH-AP-02,FedEx,False,order_service,10.48
O00019093,2025-11-18 19:08:14,2025-11-18 20:42:31,C122222,P104084,2,31.24,0.0,5.99,paid,delivered,WH-EU-02,Amazon Logistics,False,order_service,68.47
O00019094,2025-11-16 22:00:02,2025-11-16 23:23:04,C115000,P107681,1,17.29,1.73,0.0,refunded,delivered,WH-EU-03,Amazon Logistics,False,payment_gateway,15.56
O00019095,2026-03-10 09:48:57,2026-03-10 17:36:02,C122591,P100978,1,14.15,0.71,5.99,paid,delayed,WH-EU-03,Local Partner,True,payment_gateway,19.43
O00019096,2026-03-04 18:16:48,2026-03-05 12:45:22,C102218,P102621,1,21.4,1.07,9.99,refunded,returned,WH-ME-02,DHL,True,shipping_partner,30.32
O00019097,2025-10-23 13:42:25,2025-10-23 15:39:47,C111475,P110204,1,2.97,0.0,5.99,paid,delivered,WH-NA-02,UPS,False,shipping_partner,8.96
O00019098,2025-10-02 10:46:25,2025-10-02 11:10:14,C113837,P107871,2,5.45,0.0,9.99,paid,delayed,WH-ME-04,Local Partner,False,shipping_partner,20.89
O00019099,2025-11-20 09:28:28,2025-11-20 11:08:41,C119735,P106880,3,7.57,0.0,5.99,paid,delivered,WH-NA-02,DHL,False,shipping_partner,28.7
O00019100,2025-10-09 14:49:17,2025-10-09 16:43:28,C117868,P103199,1,7.67,0.0,5.99,failed,in_transit,WH-NA-03,Local Partner,False,payment_gateway,13.66
O00019101,2025-12-31 18:20:15,2026-01-02 05:08:28,C103545,P110666,1,45.78,6.87,3.99,pending,delivered,WH-AP-01,FedEx,True,order_service,42.9
O00019102,2026-02-17 08:10:43,2026-02-19 04:10:30,C103142,P106172,1,22.42,0.0,0.0,paid,delivered,WH-ME-04,DHL,True,shipping_partner,22.42
O00019103,2025-10-31 10:29:41,2025-11-01 22:31:51,C122701,P111329,1,58.22,0.0,3.99,paid,delivered,WH-ME-03,DHL,True,payment_gateway,62.21
O00019104,2026-01-23 22:17:51,2026-01-24 13:14:37,C111115,P111201,1,21.11,0.0,9.99,paid,delivered,WH-ME-01,DHL,True,order_service,31.1
O00019105,2026-01-10 19:08:11,2026-01-10 20:26:02,C111308,P109278,1,10.83,0.0,3.99,paid,delivered,WH-LA-02,Amazon Logistics,False,shipping_partner,14.82
O00019106,2026-02-03 18:06:42,2026-02-04 03:31:29,C101947,P106820,1,4.22,0.0,0.0,paid,delivered,WH-NA-04,DHL,True,order_service,4.22
O00019107,2025-10-01 20:52:03,2025-10-03 10:38:37,C123865,P107101,3,12.2,1.83,5.99,paid,delayed,WH-AP-03,UPS,True,shipping_partner,40.76
O00019108,2026-02-03 08:02:30,2026-02-03 08:32:13,C109527,P101778,1,15.35,0.77,5.99,paid,delivered,WH-EU-03,Local Partner,False,order_service,20.57
O00019109,2025-12-14 20:25:30,2025-12-14 21:59:34,C119393,P110590,3,40.86,0.0,0.0,failed,delivered,WH-EU-03,UPS,False,payment_gateway,122.58
O00019110,2025-10-17 18:54:28,2025-10-17 20:09:52,C119597,P108319,1,9.26,0.46,0.0,pending,delivered,WH-LA-04,Local Partner,False,payment_gateway,8.8
O00019111,2025-12-05 06:05:26,2025-12-05 06:14:37,C123128,P100202,1,81.63,0.0,9.99,paid,delayed,WH-ME-04,Amazon Logistics,False,shipping_partner,91.62
O00019112,2026-02-23 23:24:31,2026-02-24 00:46:24,C102998,P109505,1,15.78,0.0,0.0,paid,delivered,WH-LA-02,DHL,False,shipping_partner,15.78
O00019113,2026-03-23 02:38:51,2026-03-23 04:25:46,C118216,P109268,1,18.95,0.0,0.0,paid,delivered,WH-AP-01,UPS,False,payment_gateway,18.95
O00019114,2025-10-02 21:44:58,2025-10-02 23:05:07,C115711,P111254,1,25.03,1.25,3.99,refunded,in_transit,WH-NA-03,FedEx,False,order_service,27.77
O00019115,2026-02-18 13:19:31,2026-02-18 14:24:00,C104182,P111332,1,45.22,0.0,9.99,paid,cancelled,WH-ME-03,UPS,False,order_service,55.21
O00019116,2026-01-09 02:32:19,2026-01-10 18:54:29,C114701,P102456,4,20.63,0.0,0.0,paid,in_transit,WH-NA-01,Amazon Logistics,True,order_service,82.52
O00019117,2026-03-17 02:38:17,2026-03-17 03:10:23,C101788,P107299,2,47.83,14.35,0.0,paid,delivered,WH-ME-02,UPS,False,order_service,81.31
O00019118,2025-12-06 01:42:51,2025-12-06 03:19:33,C101339,P100029,1,43.71,6.56,3.99,paid,delivered,WH-AP-03,Local Partner,False,order_service,41.14
O00019119,2025-10-20 20:53:25,2025-10-20 22:32:45,C124803,P105779,1,29.39,0.0,3.99,paid,delivered,WH-AP-03,UPS,False,order_service,33.38
O00019120,2026-01-19 02:12:55,2026-01-20 14:43:00,C108022,P107864,1,19.87,1.99,0.0,paid,delayed,WH-EU-02,UPS,True,shipping_partner,17.88
O00019121,2025-11-13 20:11:01,2025-11-13 22:03:53,C102981,P100523,1,14.63,2.93,0.0,paid,delayed,WH-NA-04,Amazon Logistics,False,order_service,11.7
O00019122,2025-12-14 22:54:30,2025-12-14 23:37:48,C114797,P104269,2,36.58,0.0,0.0,paid,cancelled,WH-NA-03,DHL,False,shipping_partner,73.16
O00019123,2025-11-20 11:37:50,2025-11-20 12:36:38,C112756,P105702,2,17.15,0.0,5.99,pending,delayed,WH-LA-02,Amazon Logistics,False,shipping_partner,40.29
O00019124,2026-03-25 21:49:40,2026-03-26 08:07:37,C115493,P103059,1,10.7,0.53,0.0,pending,delivered,WH-AP-03,Amazon Logistics,True,shipping_partner,10.17
O00019125,2025-11-04 13:18:52,2025-11-05 03:22:05,C116753,P104208,1,24.35,1.22,0.0,paid,delivered,WH-NA-04,DHL,True,payment_gateway,23.13
O00019126,2026-03-04 11:38:51,2026-03-04 13:38:02,C118041,P105587,1,13.72,0.0,0.0,paid,delivered,WH-EU-01,Local Partner,False,order_service,13.72
O00019127,2025-12-27 13:02:40,2025-12-27 13:29:12,C117989,P101648,2,12.0,2.4,5.99,paid,delivered,WH-LA-04,DHL,False,shipping_partner,27.59
O00019128,2025-12-17 04:30:47,2025-12-17 06:28:37,C119005,P100525,1,6.74,0.0,0.0,paid,delivered,WH-NA-04,UPS,False,payment_gateway,6.74
O00019129,2025-10-19 02:07:20,2025-10-19 03:06:33,C101861,P105220,2,23.92,4.78,0.0,paid,delivered,WH-AP-04,UPS,False,payment_gateway,43.06
O00019130,2026-01-12 11:04:24,2026-01-12 12:03:02,C109621,P111877,2,63.68,12.74,0.0,paid,delivered,WH-EU-04,FedEx,False,order_service,114.62
O00019131,2026-03-16 20:37:21,2026-03-16 21:56:30,C106553,P107523,1,28.11,0.0,0.0,refunded,in_transit,WH-AP-03,Local Partner,False,order_service,28.11
O00019132,2025-11-27 14:38:09,2025-11-29 04:28:21,C114456,P110549,1,21.62,3.24,3.99,pending,delayed,WH-LA-02,UPS,True,payment_gateway,22.37
O00019133,2026-01-27 00:40:35,2026-01-27 00:59:51,C120183,P107208,1,17.08,2.56,0.0,paid,delivered,WH-AP-02,Local Partner,False,shipping_partner,14.52
O00019134,2026-02-03 08:01:04,2026-02-03 09:13:37,C112856,P107370,2,29.92,11.97,0.0,paid,delivered,WH-LA-03,Amazon Logistics,False,shipping_partner,47.87
O00019135,2026-02-15 07:45:42,2026-02-15 09:25:53,C109165,P107236,1,28.61,0.0,0.0,refunded,delivered,WH-ME-02,DHL,False,payment_gateway,28.61
O00019136,2026-03-23 12:21:49,2026-03-23 12:32:15,C111241,P104550,1,68.19,6.82,3.99,pending,in_transit,WH-EU-01,DHL,False,shipping_partner,65.36
O00019137,2026-03-28 00:58:37,2026-03-28 22:12:10,C115896,P110087,1,5.09,0.0,9.99,pending,in_transit,WH-EU-01,Amazon Logistics,True,payment_gateway,15.08
O00019138,2025-12-10 21:47:19,2025-12-10 22:12:45,C108966,P110063,3,22.34,3.35,3.99,paid,delivered,WH-LA-02,FedEx,False,payment_gateway,67.66
O00019139,2025-10-19 00:45:18,2025-10-19 01:44:22,C100993,P109796,1,18.59,0.0,0.0,paid,in_transit,WH-LA-02,UPS,False,payment_gateway,18.59
O00019140,2026-01-31 06:10:32,2026-01-31 06:18:49,C119765,P104525,1,9.33,0.47,3.99,paid,delayed,WH-EU-02,UPS,False,order_service,12.85
O00019141,2025-12-18 04:49:15,2025-12-18 14:04:57,C111614,P110698,2,32.11,0.0,0.0,paid,delivered,WH-AP-03,UPS,True,order_service,64.22
O00019142,2025-12-15 02:12:06,2025-12-15 02:39:13,C122809,P110060,1,7.5,0.0,0.0,paid,delivered,WH-LA-01,Local Partner,False,order_service,7.5
O00019143,2025-12-25 18:47:26,2025-12-25 20:18:12,C111103,P111722,1,20.26,1.01,5.99,failed,delivered,WH-EU-04,Local Partner,False,order_service,25.24
O00019144,2026-03-04 20:02:07,2026-03-04 22:01:26,C120746,P100194,4,34.41,0.0,3.99,paid,delivered,WH-ME-01,UPS,False,shipping_partner,141.63
O00019145,2026-03-28 16:06:19,2026-03-28 16:42:15,C112763,P106764,3,12.46,0.0,3.99,paid,delivered,WH-AP-03,FedEx,False,shipping_partner,41.37
O00019146,2026-01-02 01:21:31,2026-01-02 01:36:03,C118816,P109665,1,20.52,2.05,3.99,paid,delivered,WH-NA-01,DHL,False,shipping_partner,22.46
O00019147,2025-10-12 04:16:42,2025-10-12 05:06:06,C115341,P107638,1,21.18,3.18,0.0,paid,delivered,WH-EU-04,Local Partner,False,order_service,18.0
O00019148,2026-03-30 02:10:21,2026-03-30 03:16:07,C111078,P102509,1,48.74,4.87,0.0,paid,delivered,WH-AP-02,UPS,False,shipping_partner,43.87
O00019149,2025-11-17 09:55:27,2025-11-17 10:19:03,C119053,P107773,1,18.81,0.0,0.0,paid,delivered,WH-LA-03,UPS,False,payment_gateway,18.81
O00019150,2025-11-19 16:32:34,2025-11-19 18:03:52,C100475,P103710,1,18.87,1.89,3.99,paid,in_transit,WH-EU-03,Local Partner,False,shipping_partner,20.97
O00019151,2025-11-04 22:48:07,2025-11-05 00:44:15,C117147,P107312,1,17.83,0.0,0.0,paid,in_transit,WH-NA-02,Amazon Logistics,False,order_service,17.83
O00019152,2025-11-04 19:07:35,2025-11-05 11:29:19,C106591,P107815,1,23.9,1.19,0.0,paid,delivered,WH-EU-03,DHL,True,payment_gateway,22.71
O00019153,2025-12-25 18:59:21,2025-12-25 20:33:03,C119297,P106368,1,113.06,5.65,5.99,paid,delivered,WH-NA-01,UPS,False,shipping_partner,113.4
O00019154,2025-12-27 13:04:40,2025-12-27 14:31:47,C124743,P109885,1,29.33,0.0,3.99,paid,delivered,WH-EU-02,UPS,False,order_service,33.32
O00019155,2025-11-17 05:28:21,2025-11-17 07:27:44,C113430,P111752,2,176.53,0.0,0.0,paid,delivered,WH-EU-04,Local Partner,False,order_service,353.06
O00019156,2025-11-17 09:03:54,2025-11-17 09:36:26,C121981,P107700,1,15.75,0.0,3.99,pending,in_transit,WH-NA-03,UPS,False,shipping_partner,19.74
O00019157,2026-02-18 14:21:22,2026-02-19 02:27:48,C103496,P102452,1,84.21,0.0,0.0,paid,delayed,WH-AP-01,UPS,True,order_service,84.21
O00019158,2026-03-05 16:42:45,2026-03-05 16:59:22,C110329,P106070,2,4.34,1.3,3.99,paid,in_transit,WH-LA-03,DHL,False,order_service,11.37
O00019159,2026-02-02 10:28:25,2026-02-02 11:30:11,C103177,P102641,2,100.0,0.0,0.0,pending,delivered,WH-NA-03,Amazon Logistics,False,payment_gateway,200.0
O00019160,2026-03-09 13:56:43,2026-03-10 02:26:17,C107619,P101639,2,24.23,2.42,0.0,paid,delivered,WH-ME-04,DHL,True,order_service,46.04
O00019161,2026-01-29 02:35:04,2026-01-29 04:23:21,C123436,P100267,2,50.78,0.0,5.99,paid,delivered,WH-EU-01,Amazon Logistics,False,order_service,107.55
O00019162,2026-01-20 22:14:08,2026-01-20 22:22:47,C102480,P100026,1,34.15,1.71,5.99,paid,delivered,WH-LA-01,Local Partner,False,shipping_partner,38.43
O00019163,2026-01-11 13:29:38,2026-01-11 13:53:49,C120982,P100109,1,18.87,0.0,0.0,paid,delivered,WH-EU-01,FedEx,False,order_service,18.87
O00019164,2026-02-23 13:43:30,2026-02-23 15:29:59,C111108,P102585,1,25.88,3.88,0.0,paid,delivered,WH-ME-03,Amazon Logistics,False,payment_gateway,22.0
O00019165,2025-10-11 08:37:11,2025-10-11 10:34:12,C124840,P101236,1,7.53,0.0,0.0,failed,delivered,WH-EU-01,Amazon Logistics,False,shipping_partner,7.53
O00019166,2025-12-21 10:35:26,2025-12-21 11:34:04,C122902,P102579,1,11.53,0.58,3.99,paid,delivered,WH-ME-04,FedEx,False,order_service,14.94
O00019167,2026-03-16 14:20:17,2026-03-16 14:53:29,C116447,P102855,3,17.28,2.59,3.99,paid,delivered,WH-AP-02,Amazon Logistics,False,order_service,53.24
O00019168,2025-10-07 09:02:30,2025-10-07 09:31:17,C101399,P100702,1,33.0,0.0,5.99,refunded,cancelled,WH-EU-01,DHL,False,shipping_partner,38.99
O00019169,2025-11-16 11:30:46,2025-11-16 12:03:57,C111626,P109969,1,20.46,0.0,5.99,paid,in_transit,WH-NA-01,UPS,False,shipping_partner,26.45
O00019170,2026-02-05 03:49:22,2026-02-06 12:51:09,C100845,P108484,1,22.88,0.0,5.99,paid,returned,WH-LA-02,UPS,True,payment_gateway,28.87
O00019171,2025-10-10 13:02:37,2025-10-11 03:05:00,C105362,P111305,1,16.28,3.26,3.99,paid,delayed,WH-ME-01,Local Partner,True,order_service,17.01
O00019172,2026-01-18 18:29:14,2026-01-18 19:28:41,C107053,P107440,2,12.14,0.0,5.99,paid,delivered,WH-LA-02,Amazon Logistics,False,order_service,30.27
O00019173,2026-02-21 14:10:14,2026-02-23 00:03:02,C100794,P106424,1,8.84,0.0,5.99,paid,delivered,WH-AP-03,Amazon Logistics,True,order_service,14.83
O00019174,2026-02-07 01:15:16,2026-02-08 08:40:56,C104830,P107004,4,10.15,0.0,3.99,failed,delivered,WH-ME-02,FedEx,True,order_service,44.59
O00019175,2026-03-26 08:24:19,2026-03-27 10:36:25,C106586,P107339,2,32.61,3.26,5.99,paid,delivered,WH-EU-01,Local Partner,True,payment_gateway,67.95
O00019176,2026-02-28 01:10:55,2026-02-28 01:48:04,C124964,P109149,4,35.39,0.0,9.99,paid,in_transit,WH-NA-04,DHL,False,shipping_partner,151.55
O00019177,2026-03-14 21:11:10,2026-03-14 23:10:44,C123997,P108990,1,34.23,0.0,0.0,failed,delivered,WH-EU-04,DHL,False,shipping_partner,34.23
O00019178,2026-02-28 13:47:37,2026-02-28 14:23:29,C120886,P110174,1,77.4,0.0,0.0,paid,delivered,WH-AP-01,DHL,False,shipping_partner,77.4
O00019179,2026-01-15 04:01:23,2026-01-15 05:58:30,C103206,P107864,3,19.87,0.0,9.99,paid,delivered,WH-ME-04,UPS,False,shipping_partner,69.6
O00019180,2026-03-08 14:15:13,2026-03-08 14:18:35,C106472,P105654,2,359.32,107.8,3.99,paid,delivered,WH-NA-02,Local Partner,False,order_service,614.83
O00019181,2025-10-08 07:35:05,2025-10-09 20:11:38,C118884,P108730,1,9.36,0.47,0.0,paid,delivered,WH-LA-01,DHL,True,order_service,8.89
O00019182,2026-01-06 14:03:11,2026-01-06 14:08:54,C117407,P107410,1,60.36,0.0,0.0,paid,delivered,WH-EU-02,FedEx,False,order_service,60.36
O00019183,2025-12-30 11:52:11,2026-01-01 02:01:30,C123209,P103118,1,41.84,4.18,0.0,pending,delivered,WH-LA-03,Amazon Logistics,True,payment_gateway,37.66
O00019184,2025-10-10 23:34:22,2025-10-11 00:10:14,C100835,P103948,1,2.8,0.14,0.0,paid,in_transit,WH-NA-02,UPS,False,shipping_partner,2.66
O00019185,2026-02-23 05:35:32,2026-02-23 06:55:22,C101512,P104346,1,7.24,0.0,5.99,refunded,delivered,WH-ME-04,DHL,False,shipping_partner,13.23
O00019186,2025-11-24 17:23:56,2025-11-24 18:38:04,C101935,P105573,1,121.96,0.0,0.0,paid,in_transit,WH-NA-01,Local Partner,False,shipping_partner,121.96
O00019187,2025-12-11 01:54:36,2025-12-11 03:20:59,C123105,P105774,2,12.32,0.0,0.0,paid,delivered,WH-AP-01,DHL,False,payment_gateway,24.64
O00019188,2026-03-02 06:10:58,2026-03-03 02:13:43,C108289,P102623,1,11.14,0.0,0.0,paid,returned,WH-NA-04,UPS,True,order_service,11.14
O00019189,2026-01-02 15:48:23,2026-01-02 16:38:41,C121617,P102799,2,16.09,4.83,3.99,paid,in_transit,WH-NA-02,UPS,False,shipping_partner,31.34
O00019190,2025-10-31 08:52:21,2025-10-31 09:45:08,C113667,P100476,1,41.71,0.0,3.99,paid,returned,WH-EU-03,FedEx,False,order_service,45.7
O00019191,2025-12-30 06:58:37,2025-12-30 07:59:38,C118298,P105048,1,7.42,0.0,0.0,paid,delayed,WH-ME-01,DHL,False,shipping_partner,7.42
O00019192,2026-03-26 00:55:41,2026-03-28 00:41:43,C115647,P100582,2,22.88,4.58,3.99,paid,delivered,WH-NA-04,DHL,True,payment_gateway,45.17
O00019193,2026-02-15 23:14:09,2026-02-15 23:27:27,C110119,P108679,1,37.17,7.43,0.0,paid,returned,WH-ME-03,Local Partner,False,order_service,29.74
O00019194,2025-12-26 07:50:59,2025-12-26 08:24:42,C104727,P103832,1,220.93,0.0,5.99,paid,delivered,WH-NA-01,FedEx,False,payment_gateway,226.92
O00019195,2026-01-22 04:49:48,2026-01-23 09:21:04,C109699,P107712,1,67.25,0.0,5.99,paid,delivered,WH-ME-01,FedEx,True,shipping_partner,73.24
O00019196,2026-03-14 06:57:37,2026-03-14 07:18:35,C101635,P109212,1,20.93,3.14,0.0,paid,delivered,WH-NA-02,UPS,False,order_service,17.79
O00019197,2026-01-31 12:33:58,2026-01-31 13:04:55,C114389,P101600,1,101.69,5.08,3.99,paid,delivered,WH-AP-02,FedEx,False,order_service,100.6
O00019198,2025-12-21 20:50:46,2025-12-21 22:50:11,C101796,P111393,4,31.59,0.0,9.99,paid,delivered,WH-NA-01,Amazon Logistics,False,payment_gateway,136.35
